,Stock Name,Price 04/03/2018,Price 04/04/2018
86,"""ABTX""",39.4,40.4
87,"""ALGT""",173.85,173.85
88,"""ARLP""",17.3,16.9
89,"""LNT""",40.82,40.92
90,"""AHPI""",2.43,2.34
91,"""AMOT""",38.14,39.47
92,"""ALLT""",5.39,5.36
93,"""MDRX""",11.92,12.04
94,"""ALNY""",99.41,102.29
95,"""AOSL""",15.04,15.28
96,"""GOOG""",1013.41,1025.14
97,"""GOOGL""",1018.68,1029.71
98,"""SMCP""",25.052,25.052
99,"""ATEC""",3.25,3.3
100,"""ALPN""",7.83,8.17
101,"""ATHE""",2.06,2.02
102,"""ALT""",1.07,1.04
103,"""ASPS""",27.46,27.72
104,"""AIMC""",45.1,45.9
105,"""AMAG""",20.35,21.0
106,"""AMRN""",2.93,3.16
107,"""AMRK""",12.42,12.04
108,"""AMZN""",1392.05,1410.57
109,"""AMBC""",15.4,15.8
110,"""AMBA""",47.0,46.93
111,"""AMCX""",51.47,51.78
112,"""AMCI""",0.29,0.262
113,"""DOX""",66.03,67.16
114,"""AMED""",63.0,64.13
115,"""UHAL""",349.51,349.36
116,"""AMRH""",1.4180000000000001,1.5
117,"""ATAX""",6.2,6.2
118,"""AMOV""",19.06,19.43
119,"""AAL""",51.47,52.04
120,"""AMNB""",37.35,37.95
121,"""ANAT""",117.0,116.93
122,"""AOBC""",10.85,10.72
123,"""APEI""",42.35,42.75
124,"""AMRB""",15.45,15.7
125,"""AMSWA""",12.82,13.24
126,"""AMSC""",5.8,5.93
127,"""AMWD""",94.7,96.85
128,"""CRMT""",50.1,52.2
129,"""ABCB""",53.25,53.6
130,"""AMSF""",55.4,55.0
131,"""ASRV""",4.075,4.1
132,"""ASRVP""",27.06,27.0
133,"""ATLO""",27.35,27.1
134,"""AMGN""",168.22,173.52
135,"""FOLD""",13.15,13.64
136,"""AMKR""",9.76,9.905
137,"""AMPH""",18.64,19.02
138,"""IBUY""",44.05,44.48
139,"""ASYS""",7.77,7.83
140,"""AMRS""",6.8,6.97
141,"""ADI""",89.52,91.24
142,"""AVXL""",2.46,2.44
143,"""ANGI""",13.39,13.51
144,"""ANGO""",18.39,18.95
145,"""ANIP""",57.31,59.31
146,"""ANIK""",46.03,46.63
147,"""ANIX""",4.4,4.54
148,"""ANSS""",156.07,157.92
149,"""ATRS""",2.05,2.09
150,"""ATEX""",30.15,30.0
151,"""APEX""",1.3,1.35
152,"""APOG""",43.42,41.8
153,"""APEN""",6.0,6.0
154,"""AINV""",5.28,5.3
155,"""AMEH""",17.68,15.71
156,"""APPF""",39.9,40.0
157,"""AAPL""",168.39,171.61
158,"""APDN""",1.36,1.37
159,"""APDNW""",0.26,0.265
160,"""AGTC""",3.75,3.95
161,"""AMAT""",53.98,55.56
162,"""AAOI""",24.0,24.29
163,"""APM""",2.487,14.35
164,"""APTO""",3.07,3.16
165,"""AQMS""",2.27,2.3
166,"""ARAV""",1.6,1.575
167,"""ABUS""",5.05,5.15
168,"""ABIO""",0.493,0.495
169,"""RKDA""",22.16,23.01
170,"""ARCB""",33.1,33.1
171,"""ACGL""",86.0,86.52
172,"""ARCT""",5.34,5.18
173,"""ARDX""",5.0,5.1
174,"""ARNA""",37.27,37.26
175,"""ARCC""",15.91,16.0
176,"""ARKR""",24.21,25.031999999999996
177,"""ARTX""",3.0,3.15
178,"""ARQL""",3.03,2.94
179,"""DWAT""",11.431,11.54
180,"""AROW""",33.15,34.05
181,"""ARWR""",6.69,7.11
182,"""ARTNA""",35.87,36.09
183,"""ARTW""",2.5,2.55
184,"""ASNA""",2.14,2.26
185,"""ASND""",59.26,60.49
186,"""APWC""",2.525,2.455
187,"""ASML""",199.43,198.26
188,"""ASPU""",7.3,7.3
189,"""AZPN""",78.23,78.77
190,"""ASMB""",47.62,47.56
191,"""ASRT""",6.74,6.94
192,"""ASFI""",3.6,3.65
193,"""ASTE""",54.46,54.82
194,"""ATRO""",36.4,36.23
195,"""ALOT""",15.95,16.1
196,"""ASTC""",2.31,2.57
197,"""ASUR""",13.48,14.28
198,"""ATRA""",36.25,37.35
199,"""ATHX""",1.76,1.91
200,"""AAME""",3.3,3.45
201,"""ACBI""",18.3,18.75
202,"""AUB""",36.41,36.57
203,"""AY""",19.83,19.78
204,"""ATLC""",2.141,2.14
205,"""AAWW""",60.65,61.2
206,"""AFH""",10.25,10.5
207,"""TEAM""",53.21,56.11
208,"""ATNI""",58.81,59.83
209,"""ATOS""",0.44,0.43
210,"""ATRC""",20.1,20.3
211,"""ATRI""",604.2,606.15
212,"""ATIS""",0.523,0.55
213,"""LIFE""",2.65,2.7
214,"""AUBN""",38.21,38.11
215,"""AUDC""",6.98,6.93
216,"""AEYE""",6.25,6.25
217,"""AUPH""",5.21,5.29
218,"""EARS""",1.53,1.47
219,"""JG""",0.29,8.8
220,"""ADSK""",124.84,127.5
221,"""ADP""",114.04,116.72
222,"""AUTO""",2.98,3.03
223,"""AVDL""",7.44,7.47
224,"""AVEO""",2.61,2.63
225,"""AVNW""",16.46,16.62
226,"""CDMO""",3.27,3.4
227,"""CDMOP""",24.82,24.863000000000003
228,"""AVID""",4.46,4.52
229,"""AVGR""",1.21,1.2
230,"""CAR""",48.24,48.99
231,"""RCEL""",0.91,0.92
232,"""AVT""",41.07,41.42
233,"""AWRE""",4.15,4.185
234,"""ACLS""",23.8,24.05
235,"""AXGN""",36.15,36.65
236,"""AAXN""",42.4,41.98
237,"""AXGT""",9.52,10.04
238,"""AXSM""",2.15,2.35
239,"""AXTI""",7.05,7.2
240,"""AYTU""",0.536,0.485
241,"""BCOM""",12.9,11.3
242,"""RILY""",19.4,19.3
243,"""BOSC""",2.2,2.18
244,"""BIDU""",220.02,224.3
245,"""BCPC""",81.32,82.51
246,"""BLDP""",3.36,3.35
247,"""BANF""",53.2,53.9
248,"""BANFP""",27.69,27.69
249,"""BCTF""",15.0,15.0
250,"""BFC""",46.75,48.0
251,"""BOCH""",11.25,11.3
252,"""BMRC""",68.0,69.25
253,"""BKSC""",19.8,19.4
254,"""BOTJ""",15.2,15.19
255,"""OZK""",47.93,48.2
256,"""BFIN""",16.9,16.85
257,"""BWFG""",31.9,32.35
258,"""BANR""",55.0,55.96
259,"""BZUN""",44.14,44.69
260,"""DFVL""",61.02,61.02
261,"""DFVS""",35.25,35.25
262,"""DLBS""",19.239,19.512
263,"""DTUL""",59.73,59.73
264,"""DTUS""",37.6,37.87
265,"""DTYL""",73.11,73.11
266,"""DTYS""",21.63,21.82
267,"""FLAT""",63.8,63.8
268,"""STPP""",31.3,30.92
269,"""TAPR""",26.0,26.0
270,"""BBSI""",82.62,83.81
271,"""GOLD""",12.5,12.52
272,"""BSET""",30.4,30.3
273,"""GLG""",1.07,1.198
274,"""BCML""",22.15,22.0
275,"""BBQ""",7.15,7.3
276,"""BCBP""",15.65,15.75
277,"""BECN""",53.5,53.94
278,"""BBGI""",10.525,10.15
279,"""BBBY""",20.6,21.5
280,"""BGNE""",165.0,164.92
281,"""BELFA""",17.03,17.03
282,"""BELFB""",19.65,20.0
283,"""BLPH""",2.08,1.98
284,"""BLCM""",6.53,6.81
285,"""BLU""",1.4079,1.3718
286,"""BNFT""",23.5,23.5
287,"""BNTC""",3.21,3.24
288,"""BRY""",0.66,13.75
289,"""BGCP""",13.16,13.35
290,"""BGFV""",7.2,7.4
291,"""BASI""",1.56,1.3659999999999999
292,"""BCDA""",16.2,15.57
293,"""BIOC""",0.24,0.25
294,"""BCRX""",4.88,5.11
295,"""BDSI""",2.05,2.05
296,"""BIIB""",266.48,272.4
297,"""BHTG""",4.08,4.0
298,"""BKYI""",2.01,2.04
299,"""BIOL""",0.405,0.41
300,"""BLFS""",6.55,6.96
301,"""BLRX""",0.85,0.863
302,"""BMRN""",77.42,79.14
303,"""BMRA""",4.02,4.05
304,"""BVXV""",6.31,5.88
305,"""BPTH""",2.21,2.0
306,"""BSGM""",1.66,1.77
307,"""BSTC""",43.94,44.09
308,"""TECH""",146.47,147.22
309,"""BEAT""",31.35,31.8
310,"""BJRI""",45.1,45.25
311,"""BLKB""",100.36,102.78
312,"""BKCC""",6.04,6.09
313,"""TCPC""",14.17,14.19
314,"""BLNK""",2.7,2.69
315,"""BLMN""",24.48,24.71
316,"""BCOR""",24.4,24.35
317,"""BLBD""",23.85,23.85
318,"""BHAT""",944.7,4.58
319,"""BLUE""",160.45,173.1
320,"""BKEP""",4.3,4.4
321,"""BKEPP""",7.15,7.13
322,"""BPMC""",89.06,97.8
323,"""ITEQ""",31.98,32.075
324,"""BMCH""",18.95,19.55
325,"""WIFI""",23.99,24.26
326,"""BOKF""",98.59,99.9
327,"""BNSO""",3.14,3.2
328,"""BKNG""",2067.57,2071.01
329,"""BRQS""",9.5,9.75
330,"""BPFH""",14.95,15.325
331,"""EPAY""",38.89,39.1
332,"""BCLI""",3.12,3.29
333,"""BBI""",10.29,10.01
334,"""BDGE""",33.15,33.25
335,"""BRID""",14.52,14.21
336,"""BCOV""",6.9,6.95
337,"""BHF""",50.51,50.67
338,"""AVGO""",236.78,236.99
339,"""BVSN""",2.55,2.35
340,"""BYFC""",2.12,2.14
341,"""BWEN""",2.11,2.18
342,"""BPY""",18.62,18.97
343,"""BRKL""",16.1,16.25
344,"""BRKS""",26.28,26.4
345,"""DOOO""",37.12,37.12
346,"""BRKR""",29.67,30.08
347,"""BMTC""",43.75,44.45
348,"""BSQR""",4.2,4.1
349,"""BLDR""",18.93,19.58
350,"""CFFI""",52.35,53.45
351,"""CHRW""",93.63,94.36
352,"""CCMP""",105.89,106.59
353,"""CDNS""",36.31,36.68
354,"""CDZI""",13.5,13.65
355,"""CZR""",10.65,11.05
356,"""CSTE""",19.4,20.15
357,"""CLBS""",5.42,5.34
358,"""CHY""",11.71,11.79
359,"""CHI""",11.11,11.15
360,"""CCD""",19.64,19.72
361,"""CHW""",8.97,8.98
362,"""CGO""",14.46,14.32
363,"""CSQ""",11.63,11.77
364,"""CAMP""",22.49,22.5
365,"""CVGW""",96.3,96.1
366,"""CALA""",5.85,6.15
367,"""CALM""",45.95,47.95
368,"""CLMT""",6.95,6.9
369,"""CATC""",84.1,84.39
370,"""CAC""",44.05,44.5
371,"""CAMT""",6.73,6.68
372,"""CSIQ""",15.85,15.98
373,"""CGIX""",1.1,1.25
374,"""CPHC""",14.5,14.5
375,"""CCBG""",24.17,24.67
376,"""CPLP""",3.085,3.08
377,"""CSWC""",17.0,17.47
378,"""CPTA""",7.76,7.89
379,"""CFFN""",12.34,12.46
380,"""CAPR""",1.34,1.37
381,"""CPST""",1.19,1.24
382,"""CARA""",11.76,12.27
383,"""CARB""",29.7,29.15
384,"""CSII""",22.23,22.77
385,"""CATM""",22.57,22.9
386,"""CDNA""",8.0,8.49
387,"""CECO""",12.99,13.09
388,"""CTRE""",13.15,13.57
389,"""CARO""",39.31,39.51
390,"""CART""",9.26,9.38
391,"""CRZO""",15.81,15.43
392,"""TAST""",11.1,11.35
393,"""CARV""",2.89,2.67
394,"""CWST""",23.76,23.94
395,"""CASY""",109.14,109.58
396,"""CASI""",6.3,6.4
397,"""CASS""",58.43,59.24
398,"""SAVA""",6.9,7.17
399,"""CATB""",1.76,1.8
400,"""CBIO""",23.63,24.48
401,"""CPRX""",2.26,2.63
402,"""CATY""",39.66,39.93
403,"""CVCO""",174.45,178.65
404,"""CBFV""",30.6,31.406999999999996
405,"""CBOE""",110.99,111.21
406,"""CDK""",63.32,63.73
407,"""CDW""",69.23,69.58
408,"""CECE""",4.5,4.66
409,"""CELG""",86.83,90.47
410,"""CELGZ""",0.26,0.25
411,"""CLDX""",2.08,2.16
412,"""CLRB""",1.09,1.123
413,"""CLLS""",38.53,33.1
414,"""CBMG""",17.4,18.25
415,"""CLSN""",1.99,2.2
416,"""CELH""",4.41,4.5
417,"""CYAD""",32.54,31.2
418,"""CETX""",2.72,2.72
419,"""CDEV""",17.51,17.09
420,"""CSFL""",26.69,26.74
421,"""CETV""",3.95,3.95
422,"""CFBK""",2.31,2.31
423,"""CENT""",42.14,42.26
424,"""CENTA""",38.94,39.09
425,"""CVCY""",19.34,19.34
426,"""CTRC""",1.45,1.4
427,"""CENX""",16.69,16.84
428,"""CNBKA""",78.15,78.2
429,"""CNTY""",7.98,7.89
430,"""CRNT""",2.62,2.68
431,"""CERC""",4.29,4.28
432,"""CERN""",56.64,57.71
433,"""CERS""",5.31,5.35
434,"""CEVA""",36.15,36.85
435,"""CSBR""",3.91,3.97
436,"""CYOU""",27.76,27.96
437,"""BURG""",3.56,3.59
438,"""CTHR""",1.33,1.37
439,"""GTLS""",59.19,59.81
440,"""CHTR""",306.37,311.69
441,"""CTAC""",3.13,9.5
442,"""CHKP""",99.01,100.55
443,"""CHEK""",0.47,5.2
444,"""CEMI""",7.9,8.1
445,"""CCXI""",12.08,12.8
446,"""CHMG""",46.08,46.6
447,"""CHFS""",2.67,2.66
448,"""CHMA""",1.45,1.6
449,"""PLCE""",133.4,134.75
450,"""CMRX""",4.95,5.04
451,"""CAAS""",4.3,4.32
452,"""CBPO""",80.73,84.11
453,"""CCCL""",1.37,1.42
454,"""CCRC""",15.09,16.13
455,"""JRJC""",2.05,2.1
456,"""HGSH""",1.27,1.28
457,"""CIH""",320.0,311.5
458,"""CJJD""",1.31,1.36
459,"""CHNR""",1.98,1.952
460,"""CREG""",1.38,1.44
461,"""CXDC""",4.15,4.15
462,"""PLIN""",4880.0,5.0
463,"""CNET""",1.66,1.7
464,"""IMOS""",16.13,16.01
465,"""CDXC""",3.97,4.14
466,"""CHSCL""",27.79,27.8
467,"""CHSCM""",26.84,26.87
468,"""CHSCN""",28.15,28.15
469,"""CHSCO""",29.09,29.1
470,"""CHSCP""",29.98,29.98
471,"""CHDN""",241.05,240.45
472,"""CHUY""",26.7,26.6
473,"""CDTX""",3.9,4.0
474,"""CMCT""",13.75,14.1
475,"""CMPR""",152.9,152.03
476,"""CINF""",73.49,73.9
477,"""CIDM""",1.35,1.39
478,"""CTAS""",169.83,169.46
479,"""CRUS""",38.73,39.48
480,"""CSCO""",41.38,41.2
481,"""CTRN""",31.17,31.4
482,"""CTXR""",3.0,3.07
483,"""CZNC""",23.1,23.36
484,"""CZWI""",13.96,13.953
485,"""CIZN""",21.85,22.4
486,"""CTXS""",91.87,92.69
487,"""CHCO""",69.16,70.27
488,"""CIVB""",23.05,23.21
489,"""CIVBP""",72.5,72.5
490,"""CLAR""",6.75,6.775
491,"""CLNE""",1.55,1.59
492,"""CLFD""",12.1,12.6
493,"""CLRO""",7.35,7.2
494,"""CLSD""",10.38,10.69
495,"""CLIR""",2.0,2.1
496,"""CBLI""",3.17,3.04
497,"""CLVS""",50.2,52.93
498,"""CME""",160.57,160.49
499,"""CCNE""",28.89,29.28
500,"""CCB""",2.175,16.4
501,"""COKE""",174.04,177.76
502,"""COCP""",5.95,5.34
503,"""CODA""",3.74,3.42
504,"""CDXS""",10.6,10.8
505,"""CVLY""",28.11,28.5
506,"""JVA""",4.19,4.285
507,"""CCOI""",42.75,44.45
508,"""CGNX""",50.05,50.18
509,"""CTSH""",80.05,80.72
510,"""CWBR""",5.23,5.18
511,"""COHR""",180.39,181.76
512,"""CHRS""",10.9,11.85
513,"""COHU""",22.55,22.82
514,"""CLCT""",15.53,16.13
515,"""COLL""",24.18,24.03
516,"""CIGI""",69.8,70.3
517,"""CBAN""",15.35,16.349
518,"""COLB""",42.01,42.62
519,"""COLM""",76.3,78.14
520,"""CMCO""",35.19,35.3
521,"""CMCSA""",33.47,34.31
522,"""CBSH""",59.34,59.83
523,"""CBSHP""",25.715,25.72
524,"""CVGI""",7.37,7.59
525,"""COMM""",39.43,39.61
526,"""JCS""",3.53,3.45
527,"""ESXB""",8.75,8.65
528,"""CTBI""",45.25,45.5
529,"""CWBC""",11.3,11.3
530,"""CVLT""",65.15,67.1
531,"""CGEN""",4.25,4.7
532,"""CPSI""",29.1,29.15
533,"""CTG""",8.2,8.21
534,"""SCOR""",23.9,23.75
535,"""CHCI""",1.66,1.78
536,"""CMTL""",30.41,30.04
537,"""CNAT""",5.86,6.01
538,"""CNCE""",20.69,21.66
539,"""CDOR""",10.06,10.15
540,"""CFMS""",1.345,1.41
541,"""CNFR""",5.9,6.0
542,"""CNMD""",62.02,62.83
543,"""CNOB""",28.75,29.0
544,"""CONN""",34.35,35.85
545,"""CNSL""",10.7,11.25
546,"""CWCO""",13.35,13.75
547,"""ROAD""",6.29,12.1
548,"""CPSS""",3.74,3.72
549,"""CFRX""",1.58,1.64
550,"""CPRT""",50.32,50.66
551,"""CRBP""",5.7,6.0
552,"""CORT""",16.02,16.48
553,"""CORE""",21.13,21.74
554,"""CSOD""",39.54,40.54
555,"""CORV""",2.19,2.31
556,"""CLDB""",22.95,22.95
557,"""CRVL""",50.4,50.55
558,"""CRVS""",11.09,11.27
559,"""CSGP""",353.3,359.05
560,"""COST""",182.61,185.52
561,"""CPAH""",2.68,2.68
562,"""ICBK""",28.55,28.55
563,"""CVTI""",30.44,30.31
564,"""COWN""",13.25,13.75
565,"""PMTS""",2.81,2.76
566,"""CPSH""",1.29,1.26
567,"""CRAI""",54.17,54.2
568,"""CBRL""",160.96,163.09
569,"""BREW""",18.6,18.85
570,"""CACC""",326.56,322.52
571,"""DGLD""",40.86,40.73
572,"""DSLV""",25.41,25.91
573,"""GLDI""",9.14,9.17
574,"""SLVO""",7.65,7.6
575,"""TVIX""",1.033,0.996
576,"""UGLD""",11.52,11.57
577,"""USLV""",10.01,9.82
578,"""VIIX""",20.96,20.58
579,"""ZIV""",62.94,63.12
580,"""CREE""",39.5,39.76
581,"""CRESY""",20.5,21.3
582,"""CRTO""",25.65,26.7
583,"""CROX""",16.58,17.02
584,"""CCRN""",10.88,11.05
585,"""CFB""",4.68,14.68
586,"""CRWS""",5.9,5.9
587,"""CYRX""",8.17,8.26
588,"""CSGS""",45.17,46.11
589,"""CCLP""",7.23,7.34
590,"""CSPI""",11.15,11.532
591,"""CSWI""",44.75,44.7
592,"""CSX""",55.73,55.47
593,"""CTIC""",3.87,3.83
594,"""CTIB""",4.05,3.85
595,"""CUI""",2.58,2.71
596,"""CPIX""",6.62,6.6
597,"""CRIS""",0.563,0.5720000000000001
598,"""CUTR""",49.9,51.55
599,"""CVBF""",22.55,22.64
600,"""CVV""",9.21,9.33
601,"""CYAN""",5.1,5.226
602,"""CYBR""",49.71,51.26
603,"""CYBE""",17.475,17.45
604,"""CYCC""",1.56,1.65
605,"""CYCCP""",5.82,6.4
606,"""CBAY""",11.12,11.66
607,"""CY""",16.66,16.94
608,"""CYRN""",2.45,2.4
609,"""CONE""",50.05,50.83
610,"""CYTK""",7.0,7.55
611,"""CTMX""",27.92,29.39
612,"""CTSO""",7.35,7.3
613,"""DJCO""",226.05,224.76
614,"""DAKT""",8.88,9.01
615,"""DARE""",0.762,0.8270000000000001
616,"""DRIO""",1.53,1.61
617,"""DZSI""",11.16,10.71
618,"""DSKE""",9.6,9.61
619,"""DAIO""",7.51,7.57
620,"""PLAY""",40.69,40.6
621,"""DTEA""",3.35,3.4
622,"""DWSN""",6.41,6.42
623,"""DBVT""",23.41,23.77
624,"""TACO""",10.5,10.67
625,"""DMPI""",0.92,0.937
626,"""DENN""",15.5,15.84
627,"""XRAY""",49.91,50.53
628,"""DERM""",7.68,7.76
629,"""DXLG""",1.65,1.7
630,"""DSWL""",3.06,3.09
631,"""DXCM""",74.69,72.16
632,"""DHXM""",3.05,3.0
633,"""DMAC""",0.3,0.303
634,"""DHIL""",201.75,201.89
635,"""FANG""",123.44,122.58
636,"""DRNA""",9.14,9.58
637,"""DFFN""",0.5329999999999999,0.551
638,"""DGII""",10.25,10.5
639,"""DMRC""",23.15,24.45
640,"""DRAD""",1.5,1.45
641,"""DGLY""",2.4,2.3
642,"""APPS""",2.02,2.02
643,"""DCOM""",18.5,18.75
644,"""DIOD""",30.04,30.44
645,"""DRTT""",3.967,3.967
646,"""DISCA""",22.03,22.54
647,"""DISCB""",43.5,34.5
648,"""DISCK""",20.17,20.66
649,"""DISH""",38.5,38.78
650,"""SAUC""",1.32,1.32
651,"""DLHC""",5.61,5.8
652,"""BOOM""",25.3,26.45
653,"""DNBF""",35.1,34.7
654,"""DLTR""",94.88,97.56
655,"""DLPN""",3.61,3.5
656,"""DOMO""",1.8,27.3
657,"""DGICA""",15.59,15.62
658,"""DGICB""",14.05,14.05
659,"""DMLP""",16.75,16.9
660,"""DORM""",66.07,67.55
661,"""DCAR""",2.08,2.03
662,"""DSPG""",11.6,11.75
663,"""DLTH""",18.83,19.46
664,"""DNKN""",58.95,60.0
665,"""DRRX""",2.25,2.28
666,"""DXPE""",38.49,38.73
667,"""DYAI""",1.55,1.54
668,"""DYNT""",2.85,2.9
669,"""DVAX""",18.3,19.55
670,"""ETFC""",55.17,55.87
671,"""SSP""",11.64,11.81
672,"""EBMT""",20.65,20.55
673,"""EGBN""",58.65,59.7
674,"""EGLE""",4.78,4.81
675,"""EGRX""",51.54,52.9
676,"""EWBC""",61.74,62.14
677,"""EML""",28.05,29.2
678,"""EVGBC""",10.63,10.67
679,"""EVSTC""",12.78,12.93
680,"""EVLMC""",99.92399999999999,99.94
681,"""EBAY""",39.61,39.79
682,"""EBAYL""",26.28,26.23
683,"""EBIX""",74.55,75.25
684,"""ECHO""",29.1,29.05
685,"""SATS""",54.69,54.92
686,"""EEI""",11.25,11.4
687,"""EDAP""",2.26,2.32
688,"""EDSA""",31.5,31.5
689,"""EDIT""",32.2,33.78
690,"""EDUC""",25.0,24.5
691,"""EGAN""",7.8,7.75
692,"""EHTH""",15.96,15.83
693,"""EIGR""",10.25,10.35
694,"""EKSO""",1.52,1.48
695,"""LOCO""",9.55,9.8
696,"""ESLT""",120.38,118.94
697,"""ERI""",33.8,34.65
698,"""EA""",119.51,120.11
699,"""ELSE""",3.99,3.99
700,"""ESBK""",20.3,20.5
701,"""ELOX""",9.59,9.7
702,"""ELTK""",3.6,3.75
703,"""EMCF""",31.31,31.13
704,"""EMKR""",5.55,5.65
705,"""EMMS""",4.51,4.51
706,"""NYNY""",17.05,18.3
707,"""ENTA""",81.85,84.64
708,"""ECPG""",44.6,45.0
709,"""WIRE""",56.3,55.9
710,"""ENDP""",5.72,5.57
711,"""ELGX""",4.07,4.19
712,"""EIGI""",7.2,7.5
713,"""WATT""",14.09,14.66
714,"""EFOI""",2.44,2.44
715,"""ERII""",8.12,8.26
716,"""ENG""",0.8,0.81
717,"""ENLV""",2.03,2.05
718,"""ENPH""",4.24,4.42
719,"""ESGR""",211.1,210.65
720,"""ENFC""",29.0,28.8
721,"""ENTG""",34.25,34.85
722,"""EBTC""",34.86,34.79
723,"""EFSC""",47.2,47.4
724,"""EVSI""",0.35,0.35
725,"""EPZM""",16.95,17.2
726,"""PLUS""",76.95,76.85
727,"""EPSN""",1.95,1.95
728,"""EQ""",0.6,14.0
729,"""EQIX""",408.6,411.99
730,"""EQBK""",39.5,39.92
731,"""ERIC""",6.16,6.16
732,"""ERIE""",116.71,117.28
733,"""ERYP""",20.31,20.56
734,"""ESCA""",13.6,13.75
735,"""ESPR""",68.85,70.69
736,"""ESSA""",14.37,14.64
737,"""EPIX""",0.21,0.2
738,"""ESTR""",9.99,9.82
739,"""VBND""",47.986000000000004,47.99
740,"""VUSE""",32.48,32.84
741,"""VIDI""",28.019000000000002,27.82
742,"""ETON""",3.36,6.25
743,"""ETSY""",27.83,27.84
744,"""CLWT""",2.2,2.2
745,"""EEFT""",72.26,72.07
746,"""ESEA""",2.14,2.1
747,"""EVK""",3.8,3.7
748,"""EVFM""",6.72,6.69
749,"""EVGN""",2.94,2.9
750,"""EVOK""",2.14,2.2
751,"""EVOL""",4.25,4.25
752,"""EXAS""",40.4,40.67
753,"""FLAG""",40.93,41.4
754,"""ROBO""",41.32,41.12
755,"""XELA""",5.63,5.46
756,"""EXEL""",21.28,22.31
757,"""EXC""",38.75,38.78
758,"""EXFO""",4.1,4.1
759,"""EXLS""",56.16,56.45
760,"""EXPI""",11.27,12.15
761,"""EXPE""",106.97,109.26
762,"""EXPD""",64.03,63.61
763,"""EXPO""",79.15,79.85
764,"""STAY""",19.66,19.72
765,"""EXTR""",10.33,10.83
766,"""EYEG""",0.365,0.365
767,"""EYPT""",1.14,1.19
768,"""EZPW""",12.9,13.05
769,"""FFIV""",142.34,143.41
770,"""FB""",156.11,155.1
771,"""DUO""",3.83,13.0
772,"""FANH""",26.19,26.19
773,"""FARM""",29.2,29.6
774,"""FMAO""",39.57,39.91
775,"""FMNB""",14.0,14.2
776,"""FARO""",58.3,58.15
777,"""FAST""",54.29,54.88
778,"""FATE""",9.62,10.51
