,Stock Name,Price 07/31/2019,Price 08/01/2019
77,"""ALDX""",5.48,5.49
78,"""ALRS""",19.64,19.7
79,"""ALXN""",113.29,114.91
80,"""ALCO""",31.9,31.96
81,"""ALGN""",209.08,202.35
82,"""ALIM""",0.49,0.6
83,"""ALYA""",3.0,2.98
84,"""ALJJ""",1.77,1.68
85,"""ALKS""",23.16,23.0
86,"""ABTX""",33.56,32.55
87,"""ALGT""",149.85,148.13
88,"""ARLP""",17.53,17.33
89,"""LNT""",49.54,49.98
90,"""AHPI""",1.61,1.53
91,"""AMOT""",39.64,39.95
92,"""ALLT""",7.24,7.13
93,"""MDRX""",10.3,10.27
94,"""ALNY""",77.59,75.36
95,"""AOSL""",10.15,9.55
96,"""GOOG""",1216.68,1209.01
97,"""GOOGL""",1218.2,1211.78
98,"""SMCP""",23.59,23.39
99,"""ATEC""",4.7,4.77
100,"""ALPN""",4.24,4.15
101,"""ATHE""",1.01,0.98
102,"""ALT""",2.4,2.38
103,"""ASPS""",21.0,20.79
104,"""AIMC""",28.73,27.23
105,"""AMAG""",8.26,8.67
106,"""AMRN""",18.59,17.8
107,"""AMRK""",12.68,13.34
108,"""AMZN""",1866.78,1855.32
109,"""AMBC""",18.22,18.35
110,"""AMBA""",49.95,47.56
111,"""AMCX""",53.38,53.46
112,"""AMCI""",9.98,9.98
113,"""DOX""",63.99,63.32
114,"""AMED""",137.89,135.06
115,"""UHAL""",387.0,376.51
116,"""AMRH""",0.29,0.294
117,"""ATAX""",7.03,7.1
118,"""AMOV""",13.91,13.9
119,"""AAL""",30.51,29.84
120,"""AMNB""",36.99,36.21
121,"""ANAT""",121.02,119.03
122,"""AOBC""",9.64,8.81
123,"""APEI""",33.02,32.76
124,"""AMRB""",13.15,13.03
125,"""AMSWA""",13.32,13.53
126,"""AMSC""",8.89,8.51
127,"""AMWD""",84.85,81.28
128,"""CRMT""",90.16,88.97
129,"""ABCB""",39.77,38.58
130,"""AMSF""",65.06,65.52
131,"""ASRV""",4.1,4.1
132,"""ASRVP""",29.04,28.9
133,"""ATLO""",27.31,26.76
134,"""AMGN""",186.58,186.0
135,"""FOLD""",12.4,12.45
136,"""AMKR""",9.23,9.24
137,"""AMPH""",20.15,20.07
138,"""IBUY""",50.63,50.13
139,"""ASYS""",5.88,5.75
140,"""AMRS""",3.09,2.93
141,"""ADI""",117.46,114.46
142,"""AVXL""",2.56,2.47
143,"""ANGI""",13.85,13.67
144,"""ANGO""",20.38,20.35
145,"""ANIP""",84.59,84.48
146,"""ANIK""",55.09,54.8
147,"""ANIX""",4.69,4.57
148,"""ANSS""",203.12,201.21
149,"""ATRS""",3.19,3.17
150,"""ATEX""",44.49,44.21
151,"""APEX""",0.48,0.48
152,"""APOG""",40.56,39.4
153,"""APEN""",2.73,2.8
154,"""AINV""",16.35,16.2
155,"""AMEH""",15.3,15.27
156,"""APPF""",96.55,99.19
157,"""AAPL""",213.04,208.43
158,"""APDN""",0.3,0.32
159,"""APDNW""",0.002,0.004
160,"""AGTC""",3.86,3.89
161,"""AMAT""",49.37,48.47
162,"""AAOI""",10.01,9.93
163,"""APM""",21.85,20.379
164,"""APTO""",2.52,2.55
165,"""AQMS""",1.91,1.73
166,"""ARAV""",6.55,6.6
167,"""ABUS""",1.78,1.72
168,"""ABIO""",6.85,6.35
169,"""RKDA""",2.19,2.02
170,"""ARCB""",29.93,29.1
171,"""ACGL""",38.69,38.55
172,"""ARCT""",13.61,11.58
173,"""ARDX""",2.41,2.42
174,"""ARNA""",62.68,62.36
175,"""ARCC""",18.57,18.32
176,"""ARKR""",19.27,19.25
177,"""ARTX""",2.17,2.16
178,"""ARQL""",10.09,10.3
179,"""DWAT""",11.21,11.22
180,"""AROW""",33.26,32.88
181,"""ARWR""",29.06,29.53
182,"""ARTNA""",35.98,35.51
183,"""ARTW""",2.13,2.08
184,"""ASNA""",0.44,0.36
185,"""ASND""",115.76,115.36
186,"""APWC""",2.15,2.08
187,"""ASML""",222.81,221.44
188,"""ASPU""",3.99,3.82
189,"""AZPN""",131.87,133.13
190,"""ASMB""",12.5,12.7
191,"""ASRT""",3.43,3.24
192,"""ASFI""",7.33,7.3
193,"""ASTE""",32.69,31.24
194,"""ATRO""",36.84,36.12
195,"""ALOT""",24.18,24.02
196,"""ASTC""",2.71,2.45
197,"""ASUR""",9.05,8.96
198,"""ATRA""",14.27,13.85
199,"""ATHX""",1.39,1.39
200,"""AAME""",2.35,2.35
201,"""ACBI""",18.39,17.87
202,"""AUB""",38.03,36.89
203,"""AY""",23.19,23.38
204,"""ATLC""",4.72,4.95
205,"""AAWW""",45.65,34.41
206,"""AFH""",0.42,0.41
207,"""TEAM""",140.12,143.92
208,"""ATNI""",56.27,54.68
209,"""ATOS""",2.08,2.26
210,"""ATRC""",32.08,32.22
211,"""ATRI""",769.5,770.0
212,"""ATIS""",1.45,1.48
213,"""LIFE""",3.51,3.36
214,"""AUBN""",38.68,39.6
215,"""AUDC""",18.66,18.73
216,"""AEYE""",6.09,6.16
217,"""AUPH""",6.36,6.33
218,"""EARS""",2.95,2.77
219,"""JG""",5.32,5.27
220,"""ADSK""",156.17,153.47
221,"""ADP""",166.52,164.3
222,"""AUTO""",3.42,3.25
223,"""AVDL""",2.31,2.24
224,"""AVEO""",0.62,0.71
225,"""AVNW""",12.82,12.95
226,"""CDMO""",6.48,6.66
227,"""CDMOP""",26.94,27.31
228,"""AVID""",10.25,10.21
229,"""AVGR""",2.2,1.92
230,"""CAR""",36.39,35.27
231,"""RCEL""",5.8,5.49
232,"""AVT""",45.42,44.79
233,"""AWRE""",2.83,2.78
234,"""ACLS""",16.05,16.16
235,"""AXGN""",17.98,17.56
236,"""AAXN""",70.22,68.44
237,"""AXGT""",6.94,6.97
238,"""AXSM""",25.5,25.94
239,"""AXTI""",4.27,4.16
240,"""AYTU""",1.56,1.51
241,"""BCOM""",1.41,1.48
242,"""RILY""",18.86,18.58
243,"""BOSC""",2.88,2.79
244,"""BIDU""",111.7,109.21
245,"""BCPC""",102.64,90.71
246,"""BLDP""",4.05,4.15
247,"""BANF""",58.34,56.86
248,"""BANFP""",27.32,27.43
249,"""BCTF""",15.35,15.27
250,"""BFC""",57.9,54.65
251,"""BOCH""",10.77,10.55
252,"""BMRC""",43.72,42.27
253,"""BKSC""",19.17,18.75
254,"""BOTJ""",15.02,15.1
255,"""OZK""",30.58,28.75
256,"""BFIN""",13.41,13.13
257,"""BWFG""",28.1,28.14
258,"""BANR""",59.26,57.2
259,"""BZUN""",49.61,46.06
260,"""DFVL""",70.72,70.72
261,"""DFVS""",27.5,25.9
262,"""DLBS""",12.07,10.82
263,"""DTUL""",62.85,64.42
264,"""DTUS""",34.06,32.48
265,"""DTYL""",83.66,83.66
266,"""DTYS""",13.04,11.52
267,"""FLAT""",69.80199999999999,68.67
268,"""STPP""",26.87,27.1
269,"""TAPR""",16.765,15.41
270,"""BBSI""",87.5,88.66
271,"""GOLD""",16.26,16.95
272,"""BSET""",12.78,12.7
273,"""GLG""",0.35,0.34
274,"""BCML""",22.9,22.91
275,"""BBQ""",4.57,4.57
276,"""BCBP""",12.83,12.61
277,"""BECN""",36.23,35.25
278,"""BBGI""",3.25,3.21
279,"""BBBY""",9.71,9.0
280,"""BGNE""",137.34,136.27
281,"""BELFA""",15.43,12.4
282,"""BELFB""",16.49,13.5
283,"""BLPH""",0.61,0.629
284,"""BLCM""",1.44,1.46
285,"""BLU""",8.556000000000001,8.8448
286,"""BNFT""",24.99,25.0
287,"""BNTC""",0.85,0.82
288,"""BRY""",9.8,9.04
289,"""BGCP""",5.51,5.27
290,"""BGFV""",2.13,2.09
291,"""BASI""",2.02,1.97
292,"""BCDA""",17.0,14.0
293,"""BIOC""",1.01,1.0
294,"""BCRX""",3.17,3.13
295,"""BDSI""",3.71,3.9
296,"""BIIB""",237.82,243.06
297,"""BHTG""",2.3,2.21
298,"""BKYI""",1.29,1.28
299,"""BIOL""",1.55,1.54
300,"""BLFS""",19.07,19.39
301,"""BLRX""",3.97,3.95
302,"""BMRN""",79.32,81.0
303,"""BMRA""",3.53,3.5
304,"""BVXV""",6.71,6.67
305,"""BPTH""",13.66,12.96
306,"""BSGM""",7.51,7.19
307,"""BSTC""",58.1,57.85
308,"""TECH""",210.15,210.98
309,"""BEAT""",46.95,44.49
310,"""BJRI""",39.7,39.75
311,"""BLKB""",91.0,90.11
312,"""BKCC""",6.0,5.57
313,"""TCPC""",14.07,14.05
314,"""BLNK""",3.04,2.92
315,"""BLMN""",17.03,17.15
316,"""BCOR""",29.94,29.08
317,"""BLBD""",20.72,20.4
318,"""BHAT""",3.82,3.7
319,"""BLUE""",131.23,128.15
320,"""BKEP""",1.35,1.23
321,"""BKEPP""",5.45,5.2
322,"""BPMC""",100.15,93.82
323,"""ITEQ""",41.549,41.59
324,"""BMCH""",21.15,21.32
325,"""WIFI""",15.02,14.21
326,"""BOKF""",83.68,80.03
327,"""BNSO""",2.63,2.6
328,"""BKNG""",1886.61,1879.86
329,"""BRQS""",2.5,2.5
330,"""BPFH""",11.54,10.89
331,"""EPAY""",42.09,41.7
332,"""BCLI""",4.01,3.86
333,"""BBI""",4.97,4.83
334,"""BDGE""",29.21,28.35
335,"""BRID""",35.67,35.3
336,"""BCOV""",12.48,12.5
337,"""BHF""",39.17,35.77
338,"""AVGO""",289.99,285.34
339,"""BVSN""",1.35,1.37
340,"""BYFC""",1.9,1.73
341,"""BWEN""",1.97,1.87
342,"""BPY""",19.32,19.31
343,"""BRKL""",14.83,14.32
344,"""BRKS""",38.8,37.78
345,"""DOOO""",35.27,33.61
346,"""BRKR""",47.85,46.64
347,"""BMTC""",37.08,35.86
348,"""BSQR""",1.26,1.25
349,"""BLDR""",17.18,16.8
350,"""CFFI""",54.3,53.93
351,"""CHRW""",83.73,81.0
352,"""CCMP""",121.65,119.82
353,"""CDNS""",73.91,73.04
354,"""CDZI""",10.82,11.65
355,"""CZR""",11.84,11.8
356,"""CSTE""",14.07,13.93
357,"""CLBS""",2.82,2.82
358,"""CHY""",11.41,11.4
359,"""CHI""",10.79,10.72
360,"""CCD""",20.73,20.71
361,"""CHW""",8.08,8.02
362,"""CGO""",13.01,12.84
363,"""CSQ""",13.09,12.96
364,"""CAMP""",11.16,10.93
365,"""CVGW""",88.44,88.4
366,"""CALA""",4.24,4.23
367,"""CALM""",39.77,39.81
368,"""CLMT""",4.65,4.48
369,"""CATC""",78.2,78.81
370,"""CAC""",44.71,43.76
371,"""CAMT""",9.82,9.8
372,"""CSIQ""",21.32,22.23
373,"""CGIX""",0.14,0.14
374,"""CPHC""",12.25,12.19
375,"""CCBG""",25.82,25.19
376,"""CPLP""",11.48,11.2
377,"""CSWC""",21.0,21.05
378,"""CPTA""",9.58,9.53
379,"""CFFN""",13.66,13.13
380,"""CAPR""",4.4,3.98
381,"""CPST""",0.73,0.71
382,"""CARA""",23.94,22.89
383,"""CARB""",17.93,17.82
384,"""CSII""",45.83,45.15
385,"""CATM""",28.48,30.02
386,"""CDNA""",32.77,34.0
387,"""CECO""",18.96,19.15
388,"""CTRE""",23.23,23.08
389,"""CARO""",35.12,34.35
390,"""CART""",10.34,9.98
391,"""CRZO""",9.53,8.71
392,"""TAST""",9.32,9.41
393,"""CARV""",3.05,43.5
394,"""CWST""",43.6,42.86
395,"""CASY""",161.91,162.29
396,"""CASI""",3.12,3.09
397,"""CASS""",50.91,50.79
398,"""SAVA""",1.35,1.33
399,"""CATB""",7.08,6.83
400,"""CBIO""",8.19,8.74
401,"""CPRX""",4.99,5.08
402,"""CATY""",37.22,35.73
403,"""CVCO""",177.35,177.2
404,"""CBFV""",24.4,24.1
405,"""CBOE""",109.31,115.07
406,"""CDK""",51.87,51.64
407,"""CDW""",118.16,118.52
408,"""CECE""",9.23,9.12
409,"""CELG""",91.86,93.05
410,"""CELGZ""",0.6,0.6
411,"""CLDX""",2.18,2.12
412,"""CLRB""",2.19,2.17
413,"""CLLS""",14.55,14.74
414,"""CBMG""",13.79,13.94
415,"""CLSN""",1.75,1.71
416,"""CELH""",4.99,4.75
417,"""CYAD""",11.36,12.01
418,"""CETX""",1.7,1.6
419,"""CDEV""",5.95,5.36
420,"""CSFL""",24.32,23.17
421,"""CETV""",4.7,4.68
422,"""CFBK""",12.2,12.15
423,"""CENT""",30.38,30.1
424,"""CENTA""",27.55,27.22
425,"""CVCY""",20.73,20.55
426,"""CTRC""",2.7,2.77
427,"""CENX""",7.19,7.03
428,"""CNBKA""",83.75,82.11
429,"""CNTY""",9.87,9.45
430,"""CRNT""",3.04,3.05
431,"""CERC""",4.03,3.72
432,"""CERN""",71.65,71.93
433,"""CERS""",5.85,5.85
434,"""CEVA""",27.78,27.09
435,"""CSBR""",6.47,6.61
436,"""CYOU""",7.89,7.89
437,"""BURG""",0.75,0.72
438,"""CTHR""",1.47,1.46
439,"""GTLS""",75.53,73.86
440,"""CHTR""",385.38,384.38
441,"""CTAC""",10.06,10.06
442,"""CHKP""",111.95,110.79
443,"""CHEK""",2.1,2.12
444,"""CEMI""",6.05,6.05
445,"""CCXI""",7.98,7.92
446,"""CHMG""",43.64,43.05
447,"""CHFS""",2.85,2.73
448,"""CHMA""",5.49,5.14
449,"""PLCE""",97.67,91.16
450,"""CMRX""",3.6,3.46
451,"""CAAS""",2.24,2.25
452,"""CBPO""",95.93,95.85
453,"""CCCL""",0.86,0.85
454,"""CCRC""",10.36,10.17
455,"""JRJC""",0.85,0.85
456,"""HGSH""",0.89,0.9
457,"""CIH""",2.88,2.85
458,"""CJJD""",1.07,1.08
459,"""CHNR""",1.48,1.48
460,"""CREG""",0.37,0.34
461,"""CXDC""",2.02,2.02
462,"""PLIN""",4880.0,5.0
463,"""CNET""",1.39,1.38
464,"""IMOS""",18.2,18.19
465,"""CDXC""",4.63,4.67
466,"""CHSCL""",27.38,27.51
467,"""CHSCM""",26.31,26.48
468,"""CHSCN""",27.03,27.29
469,"""CHSCO""",27.4,27.55
470,"""CHSCP""",27.96,28.18
471,"""CHDN""",119.65,126.23
472,"""CHUY""",23.65,23.82
473,"""CDTX""",1.42,1.35
474,"""CMCT""",20.38,20.33
475,"""CMPR""",96.45,103.39
476,"""CINF""",107.33,106.29
477,"""CIDM""",1.1,1.06
478,"""CTAS""",260.44,259.03
479,"""CRUS""",49.05,57.08
480,"""CSCO""",55.4,55.39
481,"""CTRN""",15.35,14.87
482,"""CTXR""",1.35,1.2
483,"""CZNC""",25.62,25.07
484,"""CZWI""",10.9,10.8
485,"""CIZN""",21.21,20.76
486,"""CTXS""",94.24,94.25
487,"""CHCO""",77.45,75.49
488,"""CIVB""",22.17,21.32
489,"""CIVBP""",69.0,69.0
490,"""CLAR""",14.37,14.0
491,"""CLNE""",2.67,2.7
492,"""CLFD""",13.25,13.14
493,"""CLRO""",2.16,2.19
494,"""CLSD""",1.13,1.12
495,"""CLIR""",1.25,1.23
496,"""CBLI""",1.57,1.45
497,"""CLVS""",10.55,8.87
498,"""CME""",194.42,200.6
499,"""CCNE""",28.22,28.2
500,"""CCB""",15.89,15.61
501,"""COKE""",293.53,288.33
502,"""COCP""",2.28,2.29
503,"""CODA""",11.84,11.52
504,"""CDXS""",18.37,18.16
505,"""CVLY""",23.4,23.05
506,"""JVA""",4.04,4.06
507,"""CCOI""",63.01,62.94
508,"""CGNX""",44.01,43.41
509,"""CTSH""",65.14,66.41
510,"""CWBR""",1.65,1.51
511,"""COHR""",138.85,138.34
512,"""CHRS""",16.82,17.03
513,"""COHU""",15.16,15.37
514,"""CLCT""",23.71,23.41
515,"""COLL""",10.97,10.92
516,"""CIGI""",72.56,72.67
517,"""CBAN""",16.75,16.57
518,"""COLB""",37.71,36.23
519,"""COLM""",105.98,103.04
520,"""CMCO""",38.44,36.75
521,"""CMCSA""",43.17,42.88
522,"""CBSH""",60.83,59.05
523,"""CBSHP""",26.36,26.45
524,"""CVGI""",8.12,7.81
525,"""COMM""",14.28,14.05
526,"""JCS""",3.68,3.68
527,"""ESXB""",7.96,7.8
528,"""CTBI""",42.29,41.24
529,"""CWBC""",9.65,9.62
530,"""CVLT""",45.44,44.45
531,"""CGEN""",3.24,3.12
532,"""CPSI""",25.81,25.76
533,"""CTG""",4.4,4.48
534,"""SCOR""",3.3,3.23
535,"""CHCI""",2.09,2.01
536,"""CMTL""",29.76,29.54
537,"""CNAT""",0.32,0.31
538,"""CNCE""",10.06,10.94
539,"""CDOR""",11.02,11.04
540,"""CFMS""",2.76,1.49
541,"""CNFR""",3.25,3.2
542,"""CNMD""",87.35,93.78
543,"""CNOB""",22.86,21.89
544,"""CONN""",20.8,20.29
545,"""CNSL""",4.71,4.76
546,"""CWCO""",14.03,14.06
547,"""ROAD""",15.63,14.99
548,"""CPSS""",3.65,3.65
549,"""CFRX""",0.446,0.43
550,"""CPRT""",77.53,76.74
551,"""CRBP""",6.0,5.98
552,"""CORT""",11.26,10.96
553,"""CORE""",37.43,35.48
554,"""CSOD""",59.2,58.43
555,"""CORV""",1.83,1.85
556,"""CLDB""",23.1,23.94
557,"""CRVL""",85.2,84.99
558,"""CRVS""",3.91,3.83
559,"""CSGP""",615.4,606.21
560,"""COST""",275.63,274.57
561,"""CPAH""",1.51,1.48
562,"""ICBK""",17.86,17.77
563,"""CVTI""",16.85,15.88
564,"""COWN""",17.56,17.38
565,"""PMTS""",2.54,2.49
566,"""CPSH""",1.06,1.05
567,"""CRAI""",43.42,41.05
568,"""CBRL""",173.71,171.55
569,"""BREW""",15.71,15.08
570,"""CACC""",478.03,480.14
571,"""DGLD""",35.48,33.02
572,"""DSLV""",23.67,23.11
573,"""GLDI""",9.067,9.03
574,"""SLVO""",7.02,6.94
575,"""TVIX""",15.13,17.31
576,"""UGLD""",120.24,128.02
577,"""USLV""",77.67,79.63
578,"""VIIX""",9.96,10.78
579,"""ZIV""",73.07,72.07
580,"""CREE""",62.18,61.52
581,"""CRESY""",10.16,10.13
582,"""CRTO""",18.97,19.85
583,"""CROX""",22.85,24.44
584,"""CCRN""",9.49,9.63
585,"""CFB""",4.68,14.68
586,"""CRWS""",4.6,4.6
587,"""CYRX""",20.47,20.27
588,"""CSGS""",51.24,51.16
589,"""CCLP""",3.62,3.66
590,"""CSPI""",13.66,13.5
591,"""CSWI""",70.61,69.38
592,"""CSX""",70.4,67.78
593,"""CTIC""",0.73,0.75
594,"""CTIB""",3.2,3.1
595,"""CUI""",0.75,0.76
596,"""CPIX""",5.85,6.1
597,"""CRIS""",2.27,2.3
598,"""CUTR""",25.56,25.17
599,"""CVBF""",22.01,21.36
600,"""CVV""",3.6,3.55
601,"""CYAN""",2.51,2.55
602,"""CYBR""",138.88,138.37
603,"""CYBE""",13.45,13.26
604,"""CYCC""",0.57,0.55
605,"""CYCCP""",5.06,4.65
606,"""CBAY""",6.18,6.14
607,"""CY""",22.97,22.96
608,"""CYRN""",1.6,1.53
609,"""CONE""",57.4,62.1
610,"""CYTK""",12.19,12.5
611,"""CTMX""",10.31,10.25
612,"""CTSO""",7.02,6.92
613,"""DJCO""",248.1,242.41
614,"""DAKT""",6.34,6.22
615,"""DARE""",0.7659999999999999,0.76
616,"""DRIO""",0.61,0.561
617,"""DZSI""",10.07,10.26
618,"""DSKE""",3.7,3.52
619,"""DAIO""",4.4,4.42
620,"""PLAY""",40.65,40.1
621,"""DTEA""",1.6,1.51
622,"""DWSN""",2.38,2.44
623,"""DBVT""",9.47,9.61
624,"""TACO""",12.12,11.69
625,"""DMPI""",1.78,1.52
626,"""DENN""",22.59,22.46
627,"""XRAY""",54.45,53.36
628,"""DERM""",8.81,8.47
629,"""DXLG""",1.76,1.76
630,"""DSWL""",2.69,2.71
631,"""DXCM""",156.87,148.32
632,"""DHXM""",1.44,1.44
633,"""DMAC""",3.73,3.38
634,"""DHIL""",140.95,135.31
635,"""FANG""",103.43,97.4
636,"""DRNA""",13.63,13.46
637,"""DFFN""",2.26,2.29
638,"""DGII""",13.13,13.12
639,"""DMRC""",45.18,45.16
640,"""DRAD""",5.35,5.35
641,"""DGLY""",1.15,1.2
642,"""APPS""",5.43,5.58
643,"""DCOM""",20.18,20.0
644,"""DIOD""",42.6,42.92
645,"""DRTT""",5.24,5.2
646,"""DISCA""",30.31,29.94
647,"""DISCB""",36.5,36.5
648,"""DISCK""",28.24,27.83
649,"""DISH""",33.86,32.95
650,"""SAUC""",0.69,0.71
651,"""DLHC""",4.8,4.85
652,"""BOOM""",52.24,49.76
653,"""DNBF""",45.79,44.39
654,"""DLTR""",101.75,97.69
655,"""DLPN""",1.17,1.14
656,"""DOMO""",27.74,27.59
657,"""DGICA""",14.85,14.44
658,"""DGICB""",14.4,13.76
659,"""DMLP""",18.65,17.95
660,"""DORM""",71.88,69.01
661,"""DCAR""",0.92,0.87
662,"""DSPG""",16.12,15.08
663,"""DLTH""",12.15,12.13
664,"""DNKN""",80.16,78.96
665,"""DRRX""",1.04,1.09
666,"""DXPE""",33.95,32.69
667,"""DYAI""",5.79,6.11
668,"""DYNT""",1.54,1.53
669,"""DVAX""",2.76,2.79
670,"""ETFC""",48.79,47.0
671,"""SSP""",15.33,15.06
672,"""EBMT""",17.77,17.3
673,"""EGBN""",40.31,38.62
674,"""EGLE""",4.63,4.56
675,"""EGRX""",54.86,53.59
676,"""EWBC""",48.01,44.49
677,"""EML""",25.26,24.25
678,"""EVGBC""",99.99,99.99
679,"""EVSTC""",99.98,99.98
680,"""EVLMC""",99.96,99.96
681,"""EBAY""",41.19,41.1
682,"""EBAYL""",27.06,27.09
683,"""EBIX""",46.03,44.42
684,"""ECHO""",21.06,20.49
685,"""SATS""",45.52,44.91
686,"""EEI""",10.4,10.59
687,"""EDAP""",3.22,3.1
688,"""EDSA""",4.88,4.56
689,"""EDIT""",25.25,25.78
690,"""EDUC""",6.65,6.75
691,"""EGAN""",7.74,7.54
692,"""EHTH""",103.75,102.38
693,"""EIGR""",11.07,10.75
694,"""EKSO""",1.2,1.15
695,"""LOCO""",9.84,9.79
696,"""ESLT""",159.6,157.55
697,"""ERI""",45.12,44.0
698,"""EA""",92.5,94.6
699,"""ELSE""",3.4,3.37
700,"""ESBK""",15.4,14.91
701,"""ELOX""",8.16,7.88
702,"""ELTK""",4.0,3.87
703,"""EMCF""",32.07,33.11
704,"""EMKR""",2.98,2.93
705,"""EMMS""",5.26,5.25
706,"""NYNY""",9.77,9.75
707,"""ENTA""",75.02,74.44
708,"""ECPG""",35.98,35.21
709,"""WIRE""",54.92,55.51
710,"""ENDP""",3.17,3.05
711,"""ELGX""",6.9,6.78
712,"""EIGI""",4.74,5.29
713,"""WATT""",4.09,4.015
714,"""EFOI""",0.52,0.59
715,"""ERII""",10.98,10.9
716,"""ENG""",1.0,1.03
717,"""ENLV""",22.53,22.545
718,"""ENPH""",28.15,30.1
719,"""ESGR""",177.15,172.51
720,"""ENFC""",29.81,29.86
721,"""ENTG""",43.51,42.35
722,"""EBTC""",30.55,29.5
723,"""EFSC""",41.68,40.19
724,"""EVSI""",5.95,5.71
725,"""EPZM""",13.26,13.02
726,"""PLUS""",75.9,75.26
727,"""EPSN""",3.78,3.75
728,"""EQ""",4.1,3.95
729,"""EQIX""",502.1,522.75
730,"""EQBK""",26.49,25.56
731,"""ERIC""",8.71,8.82
732,"""ERIE""",222.77,221.08
733,"""ERYP""",5.81,6.0
734,"""ESCA""",11.53,11.35
735,"""ESPR""",39.69,38.78
736,"""ESSA""",15.35,15.02
737,"""EPIX""",2.38,2.0
738,"""ESTR""",0.825,0.8009999999999999
739,"""VBND""",49.9,50.18
740,"""VUSE""",31.656999999999996,31.08
741,"""VIDI""",23.69,23.34
742,"""ETON""",6.09,6.32
743,"""ETSY""",67.02,68.14
744,"""CLWT""",4.19,3.99
745,"""EEFT""",155.91,158.17
746,"""ESEA""",0.59,0.59
747,"""EVK""",3.3,3.3
748,"""EVFM""",4.86,5.41
749,"""EVGN""",1.46,1.45
750,"""EVOK""",0.9740000000000001,0.9209999999999999
751,"""EVOL""",0.81,0.85
752,"""EXAS""",115.11,115.03
753,"""FLAG""",38.44,37.48
754,"""ROBO""",38.21,37.55
755,"""XELA""",2.65,2.71
756,"""EXEL""",21.27,20.39
757,"""EXC""",45.06,44.4
758,"""EXFO""",3.85,3.87
759,"""EXLS""",68.79,68.39
760,"""EXPI""",10.57,10.44
761,"""EXPE""",132.74,131.41
762,"""EXPD""",76.35,73.32
763,"""EXPO""",68.8,68.07
764,"""STAY""",16.72,16.28
765,"""EXTR""",8.14,8.37
766,"""EYEG""",0.207,0.2
767,"""EYPT""",1.39,1.32
768,"""EZPW""",9.85,8.96
769,"""FFIV""",146.72,144.76
770,"""FB""",194.23,192.73
771,"""DUO""",3.83,13.0
772,"""FANH""",33.87,32.83
773,"""FARM""",16.24,15.49
774,"""FMAO""",28.64,26.85
775,"""FMNB""",14.61,14.38
776,"""FARO""",53.39,52.66
777,"""FAST""",30.8,29.63
778,"""FATE""",22.05,21.35
779,"""FBSS""",20.56,20.75
