,Stock Name,Price 08/22/2019,Price 08/23/2019
107,"""AMRK""",14.18,14.19
108,"""AMZN""",1804.66,1749.62
109,"""AMBC""",18.11,17.48
110,"""AMBA""",46.7,44.65
111,"""AMCX""",50.23,49.09
112,"""AMCI""",10.0,10.0
113,"""DOX""",64.36,63.74
114,"""AMED""",133.01,130.26
115,"""UHAL""",343.15,340.35
116,"""AMRH""",0.251,0.243
117,"""ATAX""",7.78,7.67
118,"""AMOV""",13.13,13.13
119,"""AAL""",26.53,25.42
120,"""AMNB""",35.0,33.04
121,"""ANAT""",115.49,112.56
122,"""AOBC""",7.7,7.45
123,"""APEI""",26.65,24.93
124,"""AMRB""",13.65,13.65
125,"""AMSWA""",14.44,13.84
126,"""AMSC""",7.85,7.5
127,"""AMWD""",74.79,71.73
128,"""CRMT""",87.55,85.05
129,"""ABCB""",36.7,35.0
130,"""AMSF""",69.38,67.78
131,"""ASRV""",4.17,4.12
132,"""ASRVP""",29.6,29.6
133,"""ATLO""",26.06,25.72
134,"""AMGN""",203.42,199.08
135,"""FOLD""",10.07,9.84
136,"""AMKR""",9.09,8.8
137,"""AMPH""",22.56,22.24
138,"""IBUY""",49.51,47.86
139,"""ASYS""",5.21,5.01
140,"""AMRS""",4.06,4.05
141,"""ADI""",108.63,104.17
142,"""AVXL""",2.66,2.53
143,"""ANGI""",8.28,8.02
144,"""ANGO""",18.68,18.32
145,"""ANIP""",66.35,64.7
146,"""ANIK""",56.76,55.91
147,"""ANIX""",4.25,4.1
148,"""ANSS""",217.1,210.71
149,"""ATRS""",3.3,3.3
150,"""ATEX""",42.41,41.94
151,"""APEX""",1.62,1.83
152,"""APOG""",36.75,35.44
153,"""APEN""",3.5,3.55
154,"""AINV""",16.31,16.19
155,"""AMEH""",16.59,16.77
156,"""APPF""",98.02,95.8
157,"""AAPL""",212.46,202.64
158,"""APDN""",10.4,10.4
159,"""APDNW""",0.01,0.018000000000000002
160,"""AGTC""",3.0,2.88
161,"""AMAT""",47.03,45.12
162,"""AAOI""",9.38,9.12
163,"""APM""",16.198,16.0
164,"""APTO""",2.32,2.28
165,"""AQMS""",1.88,1.88
166,"""ARAV""",6.09,5.8
167,"""ABUS""",1.46,1.39
168,"""ABIO""",5.85,5.49
169,"""RKDA""",6.569,6.47
170,"""ARCB""",29.11,27.88
171,"""ACGL""",39.57,38.61
172,"""ARCT""",10.9,10.9
173,"""ARDX""",3.6,3.52
174,"""ARNA""",55.03,53.73
175,"""ARCC""",18.89,18.57
176,"""ARKR""",20.49,20.49
177,"""ARTX""",2.37,2.34
178,"""ARQL""",9.54,9.2
179,"""DWAT""",11.184000000000001,11.184000000000001
180,"""AROW""",31.6893,30.3204
181,"""ARWR""",32.12,30.88
182,"""ARTNA""",36.66,35.51
183,"""ARTW""",2.01,2.04
184,"""ASNA""",0.28,0.26
185,"""ASND""",115.84,112.28
186,"""APWC""",2.03,2.02
187,"""ASML""",215.26,210.5
188,"""ASPU""",4.05,4.09
189,"""AZPN""",136.22,133.45
190,"""ASMB""",12.21,11.92
191,"""ASRT""",1.52,1.4
192,"""ASFI""",8.2,8.05
193,"""ASTE""",27.96,26.8
194,"""ATRO""",27.78,27.68
195,"""ALOT""",22.33,21.15
196,"""ASTC""",2.24,2.38
197,"""ASUR""",6.49,6.44
198,"""ATRA""",13.54,13.06
199,"""ATHX""",1.34,1.27
200,"""AAME""",2.65,2.8
201,"""ACBI""",17.415,16.84
202,"""AUB""",36.72,35.15
203,"""AY""",23.9,23.59
204,"""ATLC""",6.59,5.95
205,"""AAWW""",26.63,25.75
206,"""AFH""",0.41,0.37
207,"""TEAM""",143.44,141.05
208,"""ATNI""",53.7,52.1
209,"""ATOS""",2.06,2.03
210,"""ATRC""",26.7,26.42
211,"""ATRI""",778.6,759.21
212,"""ATIS""",1.11,1.03
213,"""LIFE""",3.25,3.01
214,"""AUBN""",39.98,39.9
215,"""AUDC""",17.67,17.29
216,"""AEYE""",3.93,4.41
217,"""AUPH""",5.86,5.77
218,"""EARS""",2.72,2.71
219,"""JG""",3.9,3.7
220,"""ADSK""",145.21,143.99
221,"""ADP""",169.53,164.8
222,"""AUTO""",2.3,2.26
223,"""AVDL""",2.15,2.33
224,"""AVEO""",0.69,0.66
225,"""AVNW""",12.95,12.95
226,"""CDMO""",6.89,6.57
227,"""CDMOP""",27.35,27.253
228,"""AVID""",6.32,5.98
229,"""AVGR""",1.13,1.13
230,"""CAR""",25.46,24.69
231,"""RCEL""",5.69,5.9
232,"""AVT""",42.21,40.5
233,"""AWRE""",3.0,3.02
234,"""ACLS""",15.4,14.85
235,"""AXGN""",16.72,15.96
236,"""AAXN""",62.37,59.37
237,"""AXGT""",6.76,6.42
238,"""AXSM""",25.23,24.85
239,"""AXTI""",3.66,3.45
240,"""AYTU""",1.38,1.35
241,"""BCOM""",1.34,1.2
242,"""RILY""",21.48,20.69
243,"""BOSC""",2.99,2.91
244,"""BIDU""",105.45,101.85
245,"""BCPC""",87.11,84.59
246,"""BLDP""",4.44,4.32
247,"""BANF""",54.57,52.5
248,"""BANFP""",27.27,27.27
249,"""BCTF""",15.5,15.38
250,"""BFC""",55.59,54.92
251,"""BOCH""",10.1,9.85
252,"""BMRC""",41.95,40.5
253,"""BKSC""",18.75,18.47
254,"""BOTJ""",14.52,14.52
255,"""OZK""",26.04,25.06
256,"""BFIN""",11.62,11.35
257,"""BWFG""",26.0,25.15
258,"""BANR""",55.2,53.0
259,"""BZUN""",42.26,40.4
260,"""DFVL""",73.82,73.82
261,"""DFVS""",24.41,24.41
262,"""DLBS""",7.59,6.73
263,"""DTUL""",65.11,66.15
264,"""DTUS""",31.9,31.9
265,"""DTYL""",87.43,87.43
266,"""DTYS""",9.55,8.65
267,"""FLAT""",70.14,70.19
268,"""STPP""",25.82,25.81
269,"""TAPR""",11.831,10.824000000000002
270,"""BBSI""",87.77,84.65
271,"""GOLD""",18.74,19.14
272,"""BSET""",12.37,11.68
273,"""GLG""",0.36,0.34
274,"""BCML""",21.77,21.22
275,"""BBQ""",4.6,4.39
276,"""BCBP""",12.16,11.81
277,"""BECN""",31.18,30.76
278,"""BBGI""",3.21,3.14
279,"""BBBY""",8.74,8.35
280,"""BGNE""",143.75,142.73
281,"""BELFA""",11.04,10.23
282,"""BELFB""",10.99,10.35
283,"""BLPH""",0.613,0.575
284,"""BLCM""",0.966,0.992
285,"""BLU""",8.25,7.9
286,"""BNFT""",26.48,25.9
287,"""BNTC""",0.691,0.7070000000000001
288,"""BRY""",8.21,7.71
289,"""BGCP""",5.15,4.99
290,"""BGFV""",1.97,1.95
291,"""BASI""",2.78,2.7
292,"""BCDA""",4.99,4.9
293,"""BIOC""",0.99,0.96
294,"""BCRX""",2.57,2.5
295,"""BDSI""",4.42,4.28
296,"""BIIB""",232.06,225.85
297,"""BHTG""",2.05,1.9709999999999999
298,"""BKYI""",0.79,0.83
299,"""BIOL""",1.19,1.18
300,"""BLFS""",20.74,19.31
301,"""BLRX""",3.09,3.05
302,"""BMRN""",77.4,75.76
303,"""BMRA""",2.92,2.85
304,"""BVXV""",5.79,5.75
305,"""BPTH""",12.25,11.92
306,"""BSGM""",7.26,6.97
307,"""BSTC""",57.76,56.23
308,"""TECH""",191.43,187.62
309,"""BEAT""",41.33,40.64
310,"""BJRI""",36.9,36.51
311,"""BLKB""",95.6,90.86
312,"""BKCC""",5.25,5.17
313,"""TCPC""",13.6,13.48
314,"""BLNK""",2.67,2.59
315,"""BLMN""",15.97,15.79
316,"""BCOR""",21.96,20.87
317,"""BLBD""",17.93,17.06
318,"""BHAT""",2.82,2.66
319,"""BLUE""",109.69,106.71
320,"""BKEP""",1.27,1.28
321,"""BKEPP""",5.43,5.42
322,"""BPMC""",77.27,76.89
323,"""ITEQ""",42.64,41.87
324,"""BMCH""",25.36,24.82
325,"""WIFI""",12.76,11.85
326,"""BOKF""",77.72,75.35
327,"""BNSO""",2.25,2.26
328,"""BKNG""",1952.47,1898.67
329,"""BRQS""",2.013,2.013
330,"""BPFH""",10.73,10.3
331,"""EPAY""",43.93,41.84
332,"""BCLI""",3.58,3.64
333,"""BBI""",5.88,5.74
334,"""BDGE""",27.25,26.46
335,"""BRID""",34.7,34.41
336,"""BCOV""",12.56,12.11
337,"""BHF""",35.6,34.28
338,"""AVGO""",287.62,272.13
339,"""BVSN""",1.42,1.35
340,"""BYFC""",1.72,1.8
341,"""BWEN""",1.85,1.88
342,"""BPY""",19.01,18.74
343,"""BRKL""",14.13,13.81
344,"""BRKS""",32.19,30.92
345,"""DOOO""",30.3,28.36
346,"""BRKR""",42.26,41.64
347,"""BMTC""",34.55,33.6
348,"""BSQR""",1.22,1.24
349,"""BLDR""",19.61,18.82
350,"""CFFI""",47.41,45.66
351,"""CHRW""",83.72,82.23
352,"""CCMP""",123.31,119.16
353,"""CDNS""",69.81,66.81
354,"""CDZI""",12.93,12.9
355,"""CZR""",11.57,11.31
356,"""CSTE""",15.15,14.6
357,"""CLBS""",2.38,2.5
358,"""CHY""",11.19,11.1
359,"""CHI""",10.48,10.42
360,"""CCD""",20.52,20.28
361,"""CHW""",7.87,7.74
362,"""CGO""",12.2,11.9
363,"""CSQ""",12.65,12.43
364,"""CAMP""",9.91,9.46
365,"""CVGW""",89.99,88.56
366,"""CALA""",3.85,3.82
367,"""CALM""",41.96,40.6
368,"""CLMT""",4.1,4.0
369,"""CATC""",72.65,72.55
370,"""CAC""",41.95,40.4
371,"""CAMT""",9.17,8.81
372,"""CSIQ""",23.77,22.74
373,"""CGIX""",3.3,3.3
374,"""CPHC""",12.39,12.66
375,"""CCBG""",24.83,24.03
376,"""CPLP""",10.53,10.4
377,"""CSWC""",22.26,22.14
378,"""CPTA""",7.56,7.58
379,"""CFFN""",13.52,13.16
380,"""CAPR""",2.71,2.59
381,"""CPST""",6.3,6.2
382,"""CARA""",23.99,22.93
383,"""CARB""",13.4,12.64
384,"""CSII""",50.35,48.22
385,"""CATM""",29.07,28.48
386,"""CDNA""",23.62,22.8
387,"""CECO""",22.28,21.55
388,"""CTRE""",23.97,23.72
389,"""CARO""",33.93,33.25
390,"""CART""",10.02,9.8
391,"""CRZO""",8.82,8.19
392,"""TAST""",7.06,6.87
393,"""CARV""",3.13,3.08
394,"""CWST""",45.81,44.21
395,"""CASY""",171.91,169.27
396,"""CASI""",3.19,3.04
397,"""CASS""",50.09,48.35
398,"""SAVA""",1.19,1.16
399,"""CATB""",6.71,6.68
400,"""CBIO""",7.04,6.81
401,"""CPRX""",6.22,5.99
402,"""CATY""",33.6,32.42
403,"""CVCO""",184.64,175.8
404,"""CBFV""",25.49,24.9
405,"""CBOE""",119.89,119.85
406,"""CDK""",43.7,42.61
407,"""CDW""",116.52,112.23
408,"""CECE""",7.14,7.02
409,"""CELG""",95.71,93.99
410,"""CELGZ""",0.54,0.55
411,"""CLDX""",2.43,2.32
412,"""CLRB""",2.15,2.12
413,"""CLLS""",12.51,12.1
414,"""CBMG""",11.81,11.53
415,"""CLSN""",1.9,1.82
416,"""CELH""",3.86,3.77
417,"""CYAD""",13.02,12.54
418,"""CETX""",2.23,1.98
419,"""CDEV""",4.56,4.3
420,"""CSFL""",23.33,22.29
421,"""CETV""",4.78,4.62
422,"""CFBK""",11.92,12.0
423,"""CENT""",25.65,24.99
424,"""CENTA""",23.25,22.81
425,"""CVCY""",19.58,19.0
426,"""CTRC""",3.0,2.81
427,"""CENX""",5.8,5.48
428,"""CNBKA""",82.6,80.49
429,"""CNTY""",8.09,7.98
430,"""CRNT""",2.37,2.28
431,"""CERC""",3.52,3.21
432,"""CERN""",71.68,67.93
433,"""CERS""",5.4,5.28
434,"""CEVA""",32.17,31.23
435,"""CSBR""",5.91,5.95
436,"""CYOU""",6.04,5.98
437,"""BURG""",0.57,0.51
438,"""CTHR""",1.32,1.3
439,"""GTLS""",64.16,62.47
440,"""CHTR""",391.04,385.51
441,"""CTAC""",10.08,10.08
442,"""CHKP""",108.98,106.8
443,"""CHEK""",1.99,1.99
444,"""CEMI""",4.98,4.89
445,"""CCXI""",6.95,6.7
446,"""CHMG""",40.75,39.0
447,"""CHFS""",2.59,2.54
448,"""CHMA""",5.49,5.18
449,"""PLCE""",81.97,78.45
450,"""CMRX""",2.35,2.2
451,"""CAAS""",1.92,1.79
452,"""CBPO""",98.7,97.86
453,"""CCCL""",0.73,0.8
454,"""CCRC""",9.74,9.29
455,"""JRJC""",0.74,0.74
456,"""HGSH""",0.82,0.8
457,"""CIH""",2.46,3.06
458,"""CJJD""",1.08,1.08
459,"""CHNR""",1.67,1.68
460,"""CREG""",0.34,0.32
461,"""CXDC""",2.18,2.14
462,"""PLIN""",4.55,4.47
463,"""CNET""",1.43,1.4
464,"""IMOS""",19.32,18.83
465,"""CDXC""",4.01,3.93
466,"""CHSCL""",27.71,27.62
467,"""CHSCM""",26.36,26.24
468,"""CHSCN""",27.38,27.22
469,"""CHSCO""",27.54,27.45
470,"""CHSCP""",28.32,28.4
471,"""CHDN""",124.0,121.29
472,"""CHUY""",24.79,24.14
473,"""CDTX""",1.41,1.43
474,"""CMCT""",59.22,58.5
475,"""CMPR""",118.61,115.4
476,"""CINF""",111.03,108.23
477,"""CIDM""",1.09,1.13
478,"""CTAS""",264.46,256.04
479,"""CRUS""",54.93,52.99
480,"""CSCO""",48.18,46.61
481,"""CTRN""",16.94,15.99
482,"""CTXR""",1.08,1.0659999999999998
483,"""CZNC""",23.49,22.66
484,"""CZWI""",11.1,11.1
485,"""CIZN""",20.23,20.79
486,"""CTXS""",92.94,91.46
487,"""CHCO""",75.59,73.21
488,"""CIVB""",20.74,20.17
489,"""CIVBP""",66.0,66.0
490,"""CLAR""",10.84,10.76
491,"""CLNE""",2.03,1.94
492,"""CLFD""",11.49,10.75
493,"""CLRO""",2.22,2.28
494,"""CLSD""",0.779,0.705
495,"""CLIR""",1.14,1.34
496,"""CBLI""",1.43,1.41
497,"""CLVS""",5.89,5.95
498,"""CME""",213.24,211.22
499,"""CCNE""",26.74,26.0
500,"""CCB""",15.0,14.83
501,"""COKE""",355.69,339.17
502,"""COCP""",2.42,2.45
503,"""CODA""",10.19,9.62
504,"""CDXS""",12.75,12.84
505,"""CVLY""",20.980999999999998,20.0476
506,"""JVA""",4.0,3.92
507,"""CCOI""",60.03,58.07
508,"""CGNX""",44.72,43.24
509,"""CTSH""",61.2,60.0
510,"""CWBR""",1.6,1.5
511,"""COHR""",148.21,141.2
512,"""CHRS""",21.96,22.01
513,"""COHU""",12.55,12.09
514,"""CLCT""",23.49,23.01
515,"""COLL""",11.8,11.34
516,"""CIGI""",67.3,65.96
517,"""CBAN""",15.74,15.7
518,"""COLB""",34.91,33.87
519,"""COLM""",96.28,93.09
520,"""CMCO""",33.43,32.02
521,"""CMCSA""",43.77,42.43
522,"""CBSH""",57.32,55.46
523,"""CBSHP""",26.07,26.15
524,"""CVGI""",6.66,6.16
525,"""COMM""",10.68,10.19
526,"""JCS""",4.31,4.13
527,"""ESXB""",7.62,7.51
528,"""CTBI""",39.93,38.13
529,"""CWBC""",9.67,9.65
530,"""CVLT""",41.63,41.3
531,"""CGEN""",4.04,3.96
532,"""CPSI""",22.06,21.78
533,"""CTG""",4.43,4.42
534,"""SCOR""",1.91,1.8
535,"""CHCI""",2.07,2.04
536,"""CMTL""",27.51,26.7
537,"""CNAT""",0.31,0.3
538,"""CNCE""",9.98,9.71
539,"""CDOR""",11.0,11.01
540,"""CFMS""",2.02,1.92
541,"""CNFR""",3.5,3.54
542,"""CNMD""",100.96,99.29
543,"""CNOB""",20.75,20.15
544,"""CONN""",20.29,19.48
545,"""CNSL""",4.61,4.42
546,"""CWCO""",15.03,14.31
547,"""ROAD""",14.53,13.97
548,"""CPSS""",3.68,3.64
549,"""CFRX""",0.386,0.38
550,"""CPRT""",76.24,73.68
551,"""CRBP""",5.6,5.3
552,"""CORT""",12.76,12.54
553,"""CORE""",32.47,32.43
554,"""CSOD""",52.56,52.38
555,"""CORV""",1.99,2.04
556,"""CLDB""",24.0,24.0
557,"""CRVL""",84.89,81.56
558,"""CRVS""",3.67,3.51
559,"""CSGP""",616.03,607.08
560,"""COST""",279.92,274.01
561,"""CPAH""",1.3,1.15
562,"""ICBK""",17.2,17.04
563,"""CVTI""",14.7,13.94
564,"""COWN""",16.09,15.12
565,"""PMTS""",2.85,3.07
566,"""CPSH""",1.07,1.01
567,"""CRAI""",41.55,40.09
568,"""CBRL""",164.76,161.28
569,"""BREW""",12.96,10.29
570,"""CACC""",466.61,452.98
571,"""DGLD""",29.63,27.89
572,"""DSLV""",20.23,18.79
573,"""GLDI""",9.18,9.29
574,"""SLVO""",7.1,7.2
575,"""TVIX""",16.55,20.4
576,"""UGLD""",141.68,149.97
577,"""USLV""",88.46,94.92
578,"""VIIX""",10.9,12.27
579,"""ZIV""",68.84,64.46
580,"""CREE""",47.8,47.1
581,"""CRESY""",6.2,5.98
582,"""CRTO""",19.26,18.52
583,"""CROX""",24.55,23.13
584,"""CCRN""",10.36,10.02
585,"""CFB""",14.63,14.34
586,"""CRWS""",5.25,5.3
587,"""CYRX""",23.73,21.89
588,"""CSGS""",53.05,51.79
589,"""CCLP""",3.3,3.15
590,"""CSPI""",13.41,13.41
591,"""CSWI""",67.62,65.38
592,"""CSX""",66.14,64.62
593,"""CTIC""",0.72,0.69
594,"""CTIB""",2.5,2.44
595,"""CUI""",0.731,0.726
596,"""CPIX""",5.37,5.35
597,"""CRIS""",2.09,2.03
598,"""CUTR""",30.68,29.95
599,"""CVBF""",20.76,20.19
600,"""CVV""",3.61,3.51
601,"""CYAN""",2.51,2.51
602,"""CYBR""",117.83,115.84
603,"""CYBE""",14.09,13.32
604,"""CYCC""",0.47,0.42
605,"""CYCCP""",4.88,4.88
606,"""CBAY""",5.81,5.53
607,"""CY""",22.99,22.85
608,"""CYRN""",1.49,1.54
609,"""CONE""",69.99,69.59
610,"""CYTK""",13.46,13.07
611,"""CTMX""",9.23,8.83
612,"""CTSO""",4.94,4.51
613,"""DJCO""",212.37,209.1
614,"""DAKT""",6.22,5.95
615,"""DARE""",0.826,0.82
616,"""DRIO""",0.38799999999999996,0.36
617,"""DZSI""",11.41,11.11
618,"""DSKE""",1.67,1.55
619,"""DAIO""",3.67,3.63
620,"""PLAY""",41.07,40.42
621,"""DTEA""",1.45,1.4
622,"""DWSN""",2.01,1.98
623,"""DBVT""",9.37,9.15
624,"""TACO""",11.07,11.0
625,"""DMPI""",0.765,0.765
626,"""DENN""",23.51,23.07
627,"""XRAY""",52.95,51.67
628,"""DERM""",8.98,8.63
629,"""DXLG""",1.7,1.62
630,"""DSWL""",2.65,2.79
631,"""DXCM""",174.37,173.55
632,"""DHXM""",1.24,1.27
633,"""DMAC""",2.53,2.31
634,"""DHIL""",128.8,127.85
635,"""FANG""",99.23,94.6
636,"""DRNA""",13.05,12.77
637,"""DFFN""",1.96,2.02
638,"""DGII""",13.47,12.95
639,"""DMRC""",39.42,38.5
640,"""DRAD""",4.45,4.41
641,"""DGLY""",0.89,0.81
642,"""APPS""",7.48,7.22
643,"""DCOM""",20.34,19.84
644,"""DIOD""",39.76,38.24
645,"""DRTT""",5.124,5.124
646,"""DISCA""",28.03,27.01
647,"""DISCB""",33.8,33.8
648,"""DISCK""",26.26,25.33
649,"""DISH""",31.72,31.04
650,"""SAUC""",0.56,0.5
651,"""DLHC""",4.32,4.45
652,"""BOOM""",43.08,41.55
653,"""DNBF""",42.51,40.73
654,"""DLTR""",97.21,95.16
655,"""DLPN""",0.97,1.08
656,"""DOMO""",23.8,24.08
657,"""DGICA""",14.52,13.91
658,"""DGICB""",14.1,14.1
659,"""DMLP""",17.94,17.24
660,"""DORM""",71.69,70.34
661,"""DCAR""",0.8,0.82
662,"""DSPG""",14.24,13.69
663,"""DLTH""",10.1,9.38
664,"""DNKN""",83.17,82.11
665,"""DRRX""",1.54,1.57
666,"""DXPE""",31.29,30.15
667,"""DYAI""",6.41,6.5
668,"""DYNT""",1.23,1.23
669,"""DVAX""",4.45,4.32
670,"""ETFC""",41.31,40.1
671,"""SSP""",12.07,11.39
672,"""EBMT""",16.33,16.1
673,"""EGBN""",40.5,39.5
674,"""EGLE""",4.59,4.2
675,"""EGRX""",58.22,55.92
676,"""EWBC""",40.18,38.36
677,"""EML""",22.31,21.32
678,"""EVGBC""",99.99,99.99
679,"""EVSTC""",99.98,99.98
680,"""EVLMC""",99.96,99.96
681,"""EBAY""",40.0,38.7
682,"""EBAYL""",26.74,26.78
683,"""EBIX""",36.03,34.32
684,"""ECHO""",19.7,19.09
685,"""SATS""",32.5122,32.2285
686,"""EEI""",10.24,10.12
687,"""EDAP""",3.22,3.23
688,"""EDSA""",4.17,3.82
689,"""EDIT""",25.29,24.06
690,"""EDUC""",6.07,6.0
691,"""EGAN""",6.91,6.8
692,"""EHTH""",101.64,95.94
693,"""EIGR""",10.28,9.8
694,"""EKSO""",0.816,0.76
695,"""LOCO""",9.97,9.84
696,"""ESLT""",161.36,159.37
697,"""ERI""",40.04,37.88
698,"""EA""",94.62,92.91
699,"""ELSE""",3.9,3.88
700,"""ESBK""",14.27,14.47
701,"""ELOX""",6.48,5.99
702,"""ELTK""",3.73,3.66
703,"""EMCF""",31.84,31.85
704,"""EMKR""",2.87,2.85
705,"""EMMS""",4.91,4.95
706,"""NYNY""",9.69,9.61
707,"""ENTA""",70.75,69.92
708,"""ECPG""",36.69,35.51
709,"""WIRE""",54.02,52.13
710,"""ENDP""",2.81,2.9
711,"""ELGX""",5.27,5.5
712,"""EIGI""",5.01,4.75
713,"""WATT""",3.5,3.29
714,"""EFOI""",0.47,0.46
715,"""ERII""",9.18,8.73
716,"""ENG""",1.16,1.15
717,"""ENLV""",27.72,27.5
718,"""ENPH""",33.75,33.4
719,"""ESGR""",181.64,177.2
720,"""ENFC""",29.98,30.03
721,"""ENTG""",43.16,41.49
722,"""EBTC""",28.01,26.91
723,"""EFSC""",39.32,38.26
724,"""EVSI""",5.0,4.966
725,"""EPZM""",13.28,12.86
726,"""PLUS""",83.04,81.18
727,"""EPSN""",3.7,3.7
728,"""EQ""",4.05,4.05
729,"""EQIX""",554.42,549.42
730,"""EQBK""",25.96,25.18
731,"""ERIC""",8.11,8.07
732,"""ERIE""",225.18,214.84
733,"""ERYP""",5.22,5.22
734,"""ESCA""",10.09,10.0
735,"""ESPR""",39.09,36.87
736,"""ESSA""",15.0,14.9
737,"""EPIX""",1.8,2.2
738,"""ESTR""",0.77,0.72
739,"""VBND""",50.785,50.95
740,"""VUSE""",29.82,28.857
741,"""VIDI""",22.49,22.05
742,"""ETON""",5.76,5.73
743,"""ETSY""",55.4,54.09
744,"""CLWT""",4.04,3.89
745,"""EEFT""",151.31,148.6
746,"""ESEA""",0.63,0.63
747,"""EVK""",3.3,3.3
748,"""EVFM""",5.17,4.89
749,"""EVGN""",1.6,1.6
750,"""EVOK""",0.9109999999999999,0.92
751,"""EVOL""",0.8,0.74
752,"""EXAS""",117.87,116.96
753,"""FLAG""",35.52,34.21
754,"""ROBO""",36.37,35.34
755,"""XELA""",1.24,1.3
756,"""EXEL""",20.62,20.05
757,"""EXC""",45.52,44.88
758,"""EXFO""",3.65,3.65
759,"""EXLS""",68.14,66.63
760,"""EXPI""",8.8,8.48
761,"""EXPE""",130.71,127.52
762,"""EXPD""",70.24,68.32
763,"""EXPO""",69.84,68.36
764,"""STAY""",14.16,13.92
765,"""EXTR""",7.37,7.01
766,"""EYEG""",2.52,2.43
767,"""EYPT""",1.51,1.44
768,"""EZPW""",8.14,7.91
769,"""FFIV""",129.35,124.39
770,"""FB""",182.04,177.75
771,"""DUO""",3.83,13.0
772,"""FANH""",27.87,27.27
773,"""FARM""",12.01,11.82
774,"""FMAO""",25.21,24.75
775,"""FMNB""",13.76,13.37
776,"""FARO""",50.65,48.84
777,"""FAST""",30.73,29.66
778,"""FATE""",18.42,17.27
