,Stock Name,Price 11/30/2018,Price 12/01/2018
190,"""ASMB""",25.78,25.67
191,"""ASRT""",4.985,4.835
192,"""ASFI""",4.07,4.25
193,"""ASTE""",35.67,35.78
194,"""ATRO""",32.46,33.02
195,"""ALOT""",19.62,19.802
196,"""ASTC""",2.8,2.87
197,"""ASUR""",5.69,5.93
198,"""ATRA""",39.95,42.46
199,"""ATHX""",1.92,1.93
200,"""AAME""",2.83,2.66
201,"""ACBI""",18.41,18.45
202,"""AUB""",35.4,34.96
203,"""AY""",19.62,19.86
204,"""ATLC""",3.81,3.53
205,"""AAWW""",53.25,54.52
206,"""AFH""",9.34,9.62
207,"""TEAM""",85.94,89.6
208,"""ATNI""",84.56,82.02
209,"""ATOS""",1.14,1.38
210,"""ATRC""",33.49,33.02
211,"""ATRI""",773.22,765.0
212,"""ATIS""",0.223,0.2
213,"""LIFE""",0.616,0.623
214,"""AUBN""",38.09,39.22
215,"""AUDC""",10.78,11.48
216,"""AEYE""",6.65,7.25
217,"""AUPH""",6.06,6.21
218,"""EARS""",0.585,0.588
219,"""JG""",6.15,6.2
220,"""ADSK""",144.5,148.02
221,"""ADP""",147.42,147.41
222,"""AUTO""",2.0,2.05
223,"""AVDL""",3.06,3.0
224,"""AVEO""",2.07,2.11
225,"""AVNW""",14.61,14.99
226,"""CDMO""",5.3,5.39
227,"""CDMOP""",24.6,24.6
228,"""AVID""",6.44,6.42
229,"""AVGR""",0.31,0.301
230,"""CAR""",29.29,29.62
231,"""RCEL""",1.22,1.22
232,"""AVT""",43.82,44.64
233,"""AWRE""",3.65,3.85
234,"""ACLS""",19.92,20.09
235,"""AXGN""",33.48,34.29
236,"""AAXN""",43.47,45.18
237,"""AXGT""",14.48,14.24
238,"""AXSM""",3.26,3.26
239,"""AXTI""",5.51,5.57
240,"""AYTU""",1.01,1.04
241,"""BCOM""",9.04,8.44
242,"""RILY""",18.17,18.08
243,"""BOSC""",2.29,2.28
244,"""BIDU""",188.28,191.33
245,"""BCPC""",86.7,86.07
246,"""BLDP""",2.98,2.95
247,"""BANF""",55.82,55.94
248,"""BANFP""",26.724,26.5
249,"""BCTF""",15.39,15.41
250,"""BFC""",49.95,49.0
251,"""BOCH""",12.1,12.1
252,"""BMRC""",42.69,42.7
253,"""BKSC""",18.88,18.1
254,"""BOTJ""",13.6,13.6
255,"""OZK""",27.1,26.83
256,"""BFIN""",14.93,15.06
257,"""BWFG""",29.67,29.44
258,"""BANR""",60.0,59.89
259,"""BZUN""",35.27,36.45
260,"""DFVL""",62.64,62.64
261,"""DFVS""",36.5,36.05
262,"""DLBS""",21.46,21.645
263,"""DTUL""",54.73,54.73
264,"""DTUS""",40.3,40.3
265,"""DTYL""",72.62,72.62
266,"""DTYS""",22.984,22.62
267,"""FLAT""",66.29,66.29
268,"""STPP""",29.6,29.6
269,"""TAPR""",29.458000000000002,28.9
270,"""BBSI""",70.35,71.15
271,"""GOLD""",12.75,12.99
272,"""BSET""",21.03,20.96
273,"""GLG""",0.44,0.41
274,"""BCML""",23.11,23.6
275,"""BBQ""",5.16,5.11
276,"""BCBP""",11.71,11.67
277,"""BECN""",34.86,34.34
278,"""BBGI""",5.14,4.9
279,"""BBBY""",12.88,13.2
280,"""BGNE""",153.31,150.8
281,"""BELFA""",17.5,17.5
282,"""BELFB""",22.51,22.98
283,"""BLPH""",0.95,1.1
284,"""BLCM""",4.57,4.55
285,"""BLU""",2.6354,2.7798
286,"""BNFT""",50.1,50.98
287,"""BNTC""",2.06,2.01
288,"""BRY""",12.39,13.15
289,"""BGCP""",10.54,6.5
290,"""BGFV""",3.69,3.61
291,"""BASI""",1.33,1.37
292,"""BCDA""",16.2,16.02
293,"""BIOC""",1.06,1.07
294,"""BCRX""",9.18,9.27
295,"""BDSI""",3.65,3.73
296,"""BIIB""",333.72,332.19
297,"""BHTG""",2.69,2.77
298,"""BKYI""",1.33,1.34
299,"""BIOL""",1.15,1.15
300,"""BLFS""",11.97,12.29
301,"""BLRX""",0.684,0.6809999999999999
302,"""BMRN""",96.03,97.79
303,"""BMRA""",2.81,2.82
304,"""BVXV""",5.9,5.7
305,"""BPTH""",0.44299999999999995,0.345
306,"""BSGM""",4.05,4.15
307,"""BSTC""",61.37,62.66
308,"""TECH""",161.42,164.21
309,"""BEAT""",70.94,73.62
310,"""BJRI""",54.32,53.95
311,"""BLKB""",73.25,73.92
312,"""BKCC""",5.86,5.89
313,"""TCPC""",14.37,14.49
314,"""BLNK""",2.21,2.2
315,"""BLMN""",19.55,19.53
316,"""BCOR""",30.96,32.05
317,"""BLBD""",19.13,18.95
318,"""BHAT""",944.7,4.58
319,"""BLUE""",122.89,116.5
320,"""BKEP""",1.71,1.7269999999999999
321,"""BKEPP""",6.16,6.19
322,"""BPMC""",57.37,60.29
323,"""ITEQ""",33.847,34.45
324,"""BMCH""",17.01,17.5
325,"""WIFI""",25.04,26.22
326,"""BOKF""",84.3,85.49
327,"""BNSO""",2.35,2.25
328,"""BKNG""",1891.88,1919.7
329,"""BRQS""",5.7,4.345
330,"""BPFH""",12.69,12.71
331,"""EPAY""",55.07,54.0
332,"""BCLI""",3.11,3.09
333,"""BBI""",8.89,9.38
334,"""BDGE""",29.52,29.15
335,"""BRID""",17.76,18.19
336,"""BCOV""",7.18,7.16
337,"""BHF""",40.26,40.71
338,"""AVGO""",237.41,242.07
339,"""BVSN""",1.9,1.82
340,"""BYFC""",1.32,1.33
341,"""BWEN""",1.74,1.85
342,"""BPY""",17.66,17.58
343,"""BRKL""",15.48,15.56
344,"""BRKS""",30.36,30.36
345,"""DOOO""",35.68,33.73
346,"""BRKR""",33.14,33.75
347,"""BMTC""",39.32,38.91
348,"""BSQR""",2.1,2.15
349,"""BLDR""",13.53,14.28
350,"""CFFI""",52.58,52.85
351,"""CHRW""",92.33,91.47
352,"""CCMP""",107.48,109.21
353,"""CDNS""",45.04,46.22
354,"""CDZI""",10.83,10.78
355,"""CZR""",8.52,8.37
356,"""CSTE""",15.65,15.65
357,"""CLBS""",4.99,4.82
358,"""CHY""",10.72,10.86
359,"""CHI""",10.12,10.31
360,"""CCD""",19.01,19.09
361,"""CHW""",7.5,7.67
362,"""CGO""",11.62,11.82
363,"""CSQ""",12.07,12.3
364,"""CAMP""",17.7,18.15
365,"""CVGW""",98.28,96.97
366,"""CALA""",4.93,5.16
367,"""CALM""",46.72,46.52
368,"""CLMT""",3.03,3.16
369,"""CATC""",87.44,87.48
370,"""CAC""",41.35,41.27
371,"""CAMT""",8.45,8.62
372,"""CSIQ""",16.9,17.31
373,"""CGIX""",0.28,0.27
374,"""CPHC""",16.35,16.2
375,"""CCBG""",26.92,26.74
376,"""CPLP""",2.41,2.42
377,"""CSWC""",19.93,20.8
378,"""CPTA""",8.09,8.14
379,"""CFFN""",14.04,13.98
380,"""CAPR""",0.772,0.77
381,"""CPST""",0.7,0.7120000000000001
382,"""CARA""",18.18,18.71
383,"""CARB""",28.33,28.5
384,"""CSII""",30.87,30.84
385,"""CATM""",32.44,29.74
386,"""CDNA""",29.27,30.02
387,"""CECO""",13.49,14.13
388,"""CTRE""",20.02,20.35
389,"""CARO""",34.36,34.48
390,"""CART""",7.75,7.93
391,"""CRZO""",17.11,17.75
392,"""TAST""",11.02,11.25
393,"""CARV""",4.18,4.28
394,"""CWST""",32.65,32.24
395,"""CASY""",129.47,130.74
396,"""CASI""",4.33,4.56
397,"""CASS""",66.01,55.39
398,"""SAVA""",1.15,1.15
399,"""CATB""",0.623,0.65
400,"""CBIO""",10.68,10.77
401,"""CPRX""",2.535,2.385
402,"""CATY""",39.57,39.16
403,"""CVCO""",164.56,166.25
404,"""CBFV""",26.15,26.3
405,"""CBOE""",107.62,105.13
406,"""CDK""",50.4,50.9
407,"""CDW""",92.68,95.97
408,"""CECE""",8.31,8.46
409,"""CELG""",72.22,73.42
410,"""CELGZ""",0.856,0.81
411,"""CLDX""",0.299,0.28800000000000003
412,"""CLRB""",2.23,2.23
413,"""CLLS""",22.02,22.62
414,"""CBMG""",19.93,20.3
415,"""CLSN""",1.93,1.98
416,"""CELH""",3.92,3.99
417,"""CYAD""",27.35,26.74
418,"""CETX""",0.97,0.9390000000000001
419,"""CDEV""",15.52,16.31
420,"""CSFL""",25.01,24.96
421,"""CETV""",3.28,3.31
422,"""CFBK""",13.7,13.75
423,"""CENT""",33.85,34.44
424,"""CENTA""",31.1,31.64
425,"""CVCY""",20.35,20.42
426,"""CTRC""",5.21,5.35
427,"""CENX""",8.98,9.5
428,"""CNBKA""",81.75,81.99
429,"""CNTY""",7.46,7.19
430,"""CRNT""",4.25,4.38
431,"""CERC""",3.51,3.45
432,"""CERN""",57.91,58.11
433,"""CERS""",5.25,5.35
434,"""CEVA""",25.99,26.58
435,"""CSBR""",12.67,12.12
436,"""CYOU""",19.65,19.5
437,"""BURG""",1.83,1.81
438,"""CTHR""",0.94,0.94
439,"""GTLS""",63.56,67.85
440,"""CHTR""",329.2,326.7
441,"""CTAC""",9.625,9.63
442,"""CHKP""",111.81,112.47
443,"""CHEK""",3.4,3.33
444,"""CEMI""",6.95,6.99
445,"""CCXI""",10.05,10.47
446,"""CHMG""",43.2,43.95
447,"""CHFS""",0.885,0.903
448,"""CHMA""",4.02,3.87
449,"""PLCE""",129.64,128.92
450,"""CMRX""",3.29,3.23
451,"""CAAS""",2.301,2.39
452,"""CBPO""",82.04,82.94
453,"""CCCL""",1.23,1.204
454,"""CCRC""",13.01,13.15
455,"""JRJC""",1.5730000000000002,1.57
456,"""HGSH""",1.21,1.29
457,"""CIH""",294.95,290.0
458,"""CJJD""",2.1,2.06
459,"""CHNR""",1.67,1.68
460,"""CREG""",1.07,1.07
461,"""CXDC""",1.4,1.59
462,"""PLIN""",4880.0,5.0
463,"""CNET""",1.69,1.7
464,"""IMOS""",17.59,18.2
465,"""CDXC""",3.55,3.5
466,"""CHSCL""",26.25,26.49
467,"""CHSCM""",24.53,24.67
468,"""CHSCN""",25.01,25.3
469,"""CHSCO""",26.86,27.05
470,"""CHSCP""",28.295,28.38
471,"""CHDN""",277.76,280.57
472,"""CHUY""",21.4,21.61
473,"""CDTX""",3.64,3.62
474,"""CMCT""",17.44,17.29
475,"""CMPR""",120.66,122.53
476,"""CINF""",81.73,82.64
477,"""CIDM""",0.772,0.77
478,"""CTAS""",187.38,189.37
479,"""CRUS""",37.44,38.67
480,"""CSCO""",47.87,48.74
481,"""CTRN""",20.5,20.49
482,"""CTXR""",1.17,1.263
483,"""CZNC""",26.61,26.96
484,"""CZWI""",11.75,11.85
485,"""CIZN""",20.77,20.5
486,"""CTXS""",108.97,110.29
487,"""CHCO""",76.73,76.48
488,"""CIVB""",21.31,21.23
489,"""CIVBP""",63.95,63.95
490,"""CLAR""",11.32,10.94
491,"""CLNE""",2.23,2.25
492,"""CLFD""",12.34,12.58
493,"""CLRO""",1.41,1.35
494,"""CLSD""",1.47,1.52
495,"""CLIR""",1.56,1.45
496,"""CBLI""",1.87,2.025
497,"""CLVS""",17.21,19.08
498,"""CME""",190.08,188.11
499,"""CCNE""",26.66,26.8
500,"""CCB""",15.95,15.46
501,"""COKE""",212.52,216.91
502,"""COCP""",3.5,3.55
503,"""CODA""",5.95,6.0
504,"""CDXS""",21.92,22.57
505,"""CVLY""",24.01,24.85
506,"""JVA""",3.94,3.965
507,"""CCOI""",48.49,49.88
508,"""CGNX""",44.02,47.35
509,"""CTSH""",71.23,71.93
510,"""CWBR""",4.09,3.86
511,"""COHR""",138.16,137.5
512,"""CHRS""",11.06,10.88
513,"""COHU""",19.6,19.51
514,"""CLCT""",13.34,13.56
515,"""COLL""",19.19,19.11
516,"""CIGI""",65.8,66.8
517,"""CBAN""",17.15,16.86
518,"""COLB""",40.68,40.89
519,"""COLM""",91.33,94.94
520,"""CMCO""",34.8,34.94
521,"""CMCSA""",39.01,39.15
522,"""CBSH""",63.02,62.87
523,"""CBSHP""",25.18,25.12
524,"""CVGI""",6.98,7.05
525,"""COMM""",18.1,18.37
526,"""JCS""",2.3,2.253
527,"""ESXB""",8.27,8.5
528,"""CTBI""",46.21,45.92
529,"""CWBC""",10.7,10.63
530,"""CVLT""",58.94,58.35
531,"""CGEN""",3.46,3.52
532,"""CPSI""",26.68,27.05
533,"""CTG""",4.45,4.51
534,"""SCOR""",15.78,15.55
535,"""CHCI""",1.85,1.75
536,"""CMTL""",25.54,26.09
537,"""CNAT""",4.48,4.65
538,"""CNCE""",14.33,13.02
539,"""CDOR""",9.75,9.65
540,"""CFMS""",0.541,0.722
541,"""CNFR""",4.82,4.82
542,"""CNMD""",67.96,68.85
543,"""CNOB""",20.14,20.0
544,"""CONN""",27.91,28.88
545,"""CNSL""",13.76,12.9
546,"""CWCO""",12.39,12.57
547,"""ROAD""",9.79,9.86
548,"""CPSS""",3.62,3.57
549,"""CFRX""",2.35,2.27
550,"""CPRT""",51.18,50.74
551,"""CRBP""",6.9,6.89
552,"""CORT""",13.93,13.89
553,"""CORE""",26.28,27.0
554,"""CSOD""",54.62,54.12
555,"""CORV""",3.51,3.42
556,"""CLDB""",20.6,21.6
557,"""CRVL""",69.7,70.24
558,"""CRVS""",5.98,6.24
559,"""CSGP""",369.39,380.87
560,"""COST""",231.28,232.08
561,"""CPAH""",2.19,2.13
562,"""ICBK""",21.4,21.75
563,"""CVTI""",22.78,22.59
564,"""COWN""",15.91,15.99
565,"""PMTS""",3.05,2.95
566,"""CPSH""",1.38,1.38
567,"""CRAI""",48.75,48.34
568,"""CBRL""",180.81,179.6
569,"""BREW""",16.08,16.52
570,"""CACC""",409.42,408.0
571,"""DGLD""",53.77,52.61
572,"""DSLV""",36.8,35.19
573,"""GLDI""",8.21,8.254
574,"""SLVO""",6.454,6.547999999999999
575,"""TVIX""",39.89,35.54
576,"""UGLD""",83.29,85.11
577,"""USLV""",57.45,59.76
578,"""VIIX""",14.6,13.75
579,"""ZIV""",67.99,70.59
580,"""CREE""",44.14,46.23
581,"""CRESY""",11.92,12.15
582,"""CRTO""",23.3,24.12
583,"""CROX""",27.8,29.1
584,"""CCRN""",9.07,9.06
585,"""CFB""",4.68,14.68
586,"""CRWS""",5.78,6.03
587,"""CYRX""",10.82,11.12
588,"""CSGS""",35.07,35.28
589,"""CCLP""",4.19,4.35
590,"""CSPI""",11.51,11.932
591,"""CSWI""",52.97,53.41
592,"""CSX""",72.63,73.15
593,"""CTIC""",1.68,1.71
594,"""CTIB""",3.06,3.39
595,"""CUI""",1.68,1.75
596,"""CPIX""",6.27,6.32
597,"""CRIS""",0.858,0.853
598,"""CUTR""",20.5,20.75
599,"""CVBF""",23.24,23.15
600,"""CVV""",4.7,4.59
601,"""CYAN""",3.65,3.65
602,"""CYBR""",74.14,74.93
603,"""CYBE""",20.29,20.06
604,"""CYCC""",0.885,0.904
605,"""CYCCP""",5.59,5.59
606,"""CBAY""",8.93,9.23
607,"""CY""",13.9,14.19
608,"""CYRN""",2.86,2.9
609,"""CONE""",56.08,57.59
610,"""CYTK""",7.86,7.92
611,"""CTMX""",13.8,14.27
612,"""CTSO""",10.44,10.42
613,"""DJCO""",236.0,236.5
614,"""DAKT""",8.95,8.82
615,"""DARE""",0.862,0.87
616,"""DRIO""",0.74,0.82
617,"""DZSI""",13.0,13.03
618,"""DSKE""",4.02,4.04
619,"""DAIO""",4.98,4.93
620,"""PLAY""",56.86,56.59
621,"""DTEA""",2.04,2.05
622,"""DWSN""",3.72,3.89
623,"""DBVT""",15.1,15.16
624,"""TACO""",10.71,10.7
625,"""DMPI""",0.484,0.49700000000000005
626,"""DENN""",16.54,16.46
627,"""XRAY""",37.78,37.83
628,"""DERM""",11.61,11.65
629,"""DXLG""",2.8,2.65
630,"""DSWL""",3.15,3.12
631,"""DXCM""",129.59,136.59
632,"""DHXM""",2.65,2.69
633,"""DMAC""",4.735,5.053
634,"""DHIL""",168.3,168.29
635,"""FANG""",110.38,112.17
636,"""DRNA""",14.91,15.0
637,"""DFFN""",0.28,0.289
638,"""DGII""",11.84,11.85
639,"""DMRC""",20.12,20.17
640,"""DRAD""",0.892,0.89
641,"""DGLY""",2.81,2.89
642,"""APPS""",1.93,1.98
643,"""DCOM""",18.25,18.1
644,"""DIOD""",34.83,35.05
645,"""DRTT""",5.14,5.175
646,"""DISCA""",30.72,28.2
647,"""DISCB""",36.78,36.78
648,"""DISCK""",27.93,25.87
649,"""DISH""",32.76,33.39
650,"""SAUC""",1.04,1.06
651,"""DLHC""",5.22,5.27
652,"""BOOM""",36.4,37.28
653,"""DNBF""",34.2,34.22
654,"""DLTR""",86.77,86.67
655,"""DLPN""",1.27,1.23
656,"""DOMO""",15.96,16.15
657,"""DGICA""",14.4,14.5
658,"""DGICB""",12.1,12.1
659,"""DMLP""",16.58,17.0
660,"""DORM""",87.86,87.31
661,"""DCAR""",0.32,0.33399999999999996
662,"""DSPG""",12.27,12.24
663,"""DLTH""",31.38,32.39
664,"""DNKN""",74.0,74.79
665,"""DRRX""",0.889,0.84
666,"""DXPE""",36.23,37.04
667,"""DYAI""",1.88,1.86
668,"""DYNT""",2.6,2.57
669,"""DVAX""",11.3,11.67
670,"""ETFC""",52.29,52.91
671,"""SSP""",17.63,17.66
672,"""EBMT""",17.6,17.5
673,"""EGBN""",57.64,57.33
674,"""EGLE""",4.68,4.88
675,"""EGRX""",50.4,49.23
676,"""EWBC""",53.69,54.16
677,"""EML""",27.3,27.46
678,"""EVGBC""",9.92,9.88
679,"""EVSTC""",13.6,13.69
680,"""EVLMC""",100.04,100.04
681,"""EBAY""",29.85,30.2
682,"""EBAYL""",25.13,25.25
683,"""EBIX""",47.22,47.63
684,"""ECHO""",25.37,24.96
685,"""SATS""",41.84,42.01
686,"""EEI""",11.0,10.78
687,"""EDAP""",2.667,2.76
688,"""EDSA""",6.72,7.68
689,"""EDIT""",31.16,31.79
690,"""EDUC""",9.75,9.74
691,"""EGAN""",7.43,7.54
692,"""EHTH""",38.52,40.12
693,"""EIGR""",10.61,11.2
694,"""EKSO""",1.86,1.9
695,"""LOCO""",15.27,15.11
696,"""ESLT""",123.26,125.73
697,"""ERI""",43.98,42.53
698,"""EA""",84.07,84.0
699,"""ELSE""",3.57,3.64
700,"""ESBK""",19.8,19.85
701,"""ELOX""",15.57,15.14
702,"""ELTK""",3.18,3.18
703,"""EMCF""",33.0,32.0
704,"""EMKR""",4.55,4.65
705,"""EMMS""",3.78,3.825
706,"""NYNY""",12.57,12.09
707,"""ENTA""",79.14,82.12
708,"""ECPG""",27.98,28.59
709,"""WIRE""",49.96,49.94
710,"""ENDP""",12.03,12.24
711,"""ELGX""",0.851,0.8059999999999999
712,"""EIGI""",8.3,8.42
713,"""WATT""",8.17,8.3
714,"""EFOI""",0.99,0.99
715,"""ERII""",8.17,8.18
716,"""ENG""",0.865,0.86
717,"""ENLV""",1.27,1.25
718,"""ENPH""",5.4,5.78
719,"""ESGR""",176.17,176.0
720,"""ENFC""",23.14,23.35
721,"""ENTG""",29.4,30.29
722,"""EBTC""",34.18,34.48
723,"""EFSC""",44.69,44.19
724,"""EVSI""",0.215,0.22
725,"""EPZM""",7.42,7.4
726,"""PLUS""",81.75,81.9
727,"""EPSN""",2.16,2.25
728,"""EQ""",16.4,16.2
729,"""EQIX""",385.28,391.11
730,"""EQBK""",37.77,37.51
731,"""ERIC""",8.39,8.76
732,"""ERIE""",136.85,136.59
733,"""ERYP""",7.757000000000001,7.72
734,"""ESCA""",11.85,12.11
735,"""ESPR""",53.16,57.56
736,"""ESSA""",16.05,16.125
737,"""EPIX""",3.015,2.95
738,"""ESTR""",3.78,3.78
739,"""VBND""",47.37,47.46
740,"""VUSE""",31.93,32.31
741,"""VIDI""",23.83,24.24
742,"""ETON""",6.35,6.2
743,"""ETSY""",54.04,56.61
744,"""CLWT""",3.26,3.41
745,"""EEFT""",117.61,120.53
746,"""ESEA""",0.965,0.851
747,"""EVK""",3.95,3.613
748,"""EVFM""",3.5,3.59
749,"""EVGN""",2.57,2.471
750,"""EVOK""",2.55,2.625
751,"""EVOL""",1.55,1.57
752,"""EXAS""",77.98,82.66
753,"""FLAG""",40.75,41.23
754,"""ROBO""",36.97,37.94
755,"""XELA""",4.54,4.51
756,"""EXEL""",20.31,21.5
757,"""EXC""",46.39,46.48
758,"""EXFO""",3.16,3.0
759,"""EXLS""",57.96,57.66
760,"""EXPI""",10.85,10.95
761,"""EXPE""",120.79,120.65
762,"""EXPD""",76.09,76.89
763,"""EXPO""",50.32,50.27
764,"""STAY""",18.2,18.4
765,"""EXTR""",6.58,6.58
766,"""EYEG""",0.506,0.515
767,"""EYPT""",2.36,2.3
768,"""EZPW""",9.52,9.37
769,"""FFIV""",171.97,174.86
770,"""FB""",140.61,141.09
771,"""DUO""",3.83,13.0
772,"""FANH""",24.46,25.0
773,"""FARM""",24.35,24.54
774,"""FMAO""",41.07,41.5
775,"""FMNB""",14.02,13.96
776,"""FARO""",49.72,50.14
